Index,Average_Reward
0,-0.5281929684134996
1,-0.5842372982147954
2,-0.11706342860770164
3,-0.8624654604133182
4,-0.21720471857240828
5,0.051119971275738384
6,0.07978510654450932
7,0.23810004829542786
8,-0.1709717213559707
9,-0.1442872450328004
10,0.23810004829542786
11,0.2400054637950798
12,0.23755521097955062
13,0.23755521097955062
14,0.23755521097955062
15,0.09140779108667568
16,-0.026186762055415362
17,0.23755521097955062
18,0.23755521097955062
19,0.23755521097955062
20,0.23755521097955062
21,0.23755521097955062
22,0.23755521097955062
23,0.18733839810793945
24,0.23725112258079775
25,0.23725112258079775
26,0.23725112258079775
27,0.23725112258079775
28,0.23725112258079775
29,0.23572658046691666
30,0.23670628526492044
31,0.23816198480881448
32,0.23670628526492044
33,0.23670628526492044
34,0.23670628526492044
35,0.23670628526492044
36,0.23670628526492044
37,0.23670628526492044
38,0.23670628526492044
39,0.23670628526492044
40,0.23670628526492044
41,0.23670628526492044
42,0.23670628526492044
43,0.23670628526492044
44,0.23670628526492044
45,0.23670628526492044
46,0.23670628526492044
47,0.23670628526492044
48,0.23670628526492044
49,0.23670628526492044
50,0.23670628526492044
51,0.23670628526492044
52,0.23670628526492044
53,0.23670628526492044
54,0.23670628526492044
55,0.23670628526492044
56,0.23670628526492044
57,0.23670628526492044
58,0.23670628526492044
59,0.23670628526492044
60,0.23670628526492044
61,0.23670628526492044
62,0.23670628526492044
63,0.23670628526492044
64,0.23670628526492044
65,0.23670628526492044
66,0.23670628526492044
67,0.23670628526492044
68,0.23670628526492044
69,0.23670628526492044
70,0.23670628526492044
71,0.23670628526492044
72,0.23670628526492044
73,0.23670628526492044
74,0.23670628526492044
75,0.23670628526492044
76,0.23670628526492044
77,0.23670628526492044
78,0.23670628526492044
79,0.23670628526492044
80,0.23670628526492044
81,0.23670628526492044
82,0.23670628526492044
83,0.23670628526492044
84,0.23670628526492044
85,0.23670628526492044
86,0.23670628526492044
87,0.23670628526492044
88,0.23670628526492044
89,0.23670628526492044
90,0.23670628526492044
91,0.23670628526492044
92,0.23670628526492044
93,0.23670628526492044
94,0.23670628526492044
95,0.23670628526492044
96,0.23670628526492044
97,0.23670628526492044
98,0.23670628526492044
99,0.23670628526492044
100,0.23670628526492044
101,0.23670628526492044
102,0.23670628526492044
103,0.23670628526492044
104,0.23670628526492044
105,0.23670628526492044
106,0.23670628526492044
107,0.23670628526492044
108,0.23670628526492044
109,0.23670628526492044
110,0.23670628526492044
111,0.23670628526492044
112,0.23670628526492044
113,0.23670628526492044
114,0.23670628526492044
115,0.23670628526492044
116,0.23670628526492044
117,0.23670628526492044
118,0.23670628526492044
119,0.23670628526492044
120,0.23670628526492044
121,0.23670628526492044
122,0.23670628526492044
123,0.23670628526492044
124,0.23670628526492044
125,0.23670628526492044
126,0.23670628526492044
127,0.23670628526492044
128,0.23670628526492044
129,0.23670628526492044
130,0.23670628526492044
131,0.23670628526492044
132,0.23670628526492044
133,0.23670628526492044
134,0.23670628526492044
135,0.23670628526492044
136,0.11922176035077642
137,0.23670628526492044
138,0.23670628526492044
139,0.23670628526492044
140,0.23670628526492044
141,0.23670628526492044
142,0.23670628526492044
143,0.23670628526492044
144,0.23670628526492044
145,0.23670628526492044
146,0.23670628526492044
147,0.23670628526492044
148,0.23670628526492044
149,0.23670628526492044
150,0.23670628526492044
151,0.23670628526492044
152,0.23670628526492044
153,0.23670628526492044
154,0.23670628526492044
155,0.23670628526492044
156,0.23670628526492044
157,0.23670628526492044
158,0.23670628526492044
159,0.23670628526492044
160,0.23670628526492044
161,0.23670628526492044
162,0.23670628526492044
163,0.23670628526492044
164,0.23670628526492044
165,0.23670628526492044
166,0.23670628526492044
167,0.23670628526492044
168,0.23670628526492044
169,0.23670628526492044
170,0.23670628526492044
171,0.23670628526492044
172,0.23670628526492044
173,0.23670628526492044
174,0.23670628526492044
175,0.23670628526492044
176,0.23670628526492044
177,0.23670628526492044
178,0.23670628526492044
179,0.23670628526492044
180,0.23670628526492044
181,0.23670628526492044
182,0.23670628526492044
183,0.23670628526492044
184,0.23670628526492044
185,0.23670628526492044
186,0.23670628526492044
187,0.23670628526492044
188,0.23670628526492044
189,0.23670628526492044
190,0.23670628526492044
191,0.23670628526492044
192,0.23670628526492044
193,0.23670628526492044
194,0.23670628526492044
195,0.23670628526492044
196,0.23670628526492044
197,0.23670628526492044
198,0.23670628526492044
199,0.23670628526492044
200,0.23670628526492044
201,0.23670628526492044
202,0.23670628526492044
203,0.23670628526492044
204,0.23670628526492044
205,0.23670628526492044
206,0.23670628526492044
207,0.23670628526492044
208,0.23670628526492044
209,0.23670628526492044
210,0.23670628526492044
211,0.23670628526492044
212,0.23670628526492044
213,0.23670628526492044
214,0.23670628526492044
215,0.23670628526492044
216,0.23670628526492044
217,0.23670628526492044
218,0.23670628526492044
219,0.23670628526492044
220,0.23670628526492044
221,0.23670628526492044
222,0.23670628526492044
223,0.23670628526492044
224,0.23670628526492044
225,0.23670628526492044
226,0.23670628526492044
227,0.23670628526492044
228,0.23670628526492044
229,0.23670628526492044
230,0.23670628526492044
231,0.23670628526492044
232,0.23670628526492044
233,0.23670628526492044
234,0.23670628526492044
235,0.23670628526492044
236,0.23670628526492044
237,0.23670628526492044
238,0.23670628526492044
239,0.23670628526492044
240,0.23670628526492044
241,0.23670628526492044
242,0.23670628526492044
243,0.23670628526492044
244,0.23670628526492044
245,0.23670628526492044
246,0.23670628526492044
247,0.23670628526492044
248,0.23670628526492044
249,0.23670628526492044
250,0.23670628526492044
251,0.23670628526492044
252,0.23670628526492044
253,0.23670628526492044
254,0.23670628526492044
255,0.23670628526492044
256,0.23670628526492044
257,0.23670628526492044
258,0.23670628526492044
259,0.23670628526492044
260,0.23670628526492044
261,0.23670628526492044
262,0.23670628526492044
263,0.23670628526492044
264,0.23670628526492044
265,0.23670628526492044
266,0.23670628526492044
267,0.23670628526492044
