Index,Average_Reward
0,-0.5430970677133288
1,-0.6938682865789887
2,0.1498933972890485
3,0.18720911852453312
4,0.15375640846083682
5,0.1613704523595436
6,0.14577548528404397
7,0.13887867235843043
8,0.16480279560769373
9,0.1565288620067068
10,0.15587834809869733
11,0.13501777998868003
12,0.14217816744975756
13,0.14349349609618325
14,0.15681571319433563
15,0.149594786382997
16,0.16750451125235225
17,0.16750451125235225
18,0.1553825262642692
19,0.16750451125235225
20,0.16750451125235225
21,0.16750451125235225
22,0.16750451125235225
23,0.16750451125235225
24,0.16750451125235225
25,0.16750451125235225
26,0.16750451125235225
27,0.16750451125235225
28,0.16750451125235225
29,0.16750451125235225
30,0.16750451125235225
31,0.16791454956691776
32,0.16671218058536408
33,0.16671218058536408
34,0.16671218058536408
35,0.16671218058536408
36,0.16671218058536408
37,0.16671218058536408
38,0.16671218058536408
39,0.16671218058536408
40,0.16671218058536408
41,0.16671218058536408
42,0.16671218058536408
43,0.16671218058536408
44,0.16671218058536408
45,0.16671218058536408
46,0.16671218058536408
47,0.16671218058536408
48,0.16671218058536408
49,0.16671218058536408
50,0.16671218058536408
51,0.16671218058536408
52,0.16671218058536408
53,0.16671218058536408
54,0.16671218058536408
55,0.16671218058536408
56,0.16671218058536408
57,0.16671218058536408
58,0.16671218058536408
59,0.16671218058536408
60,0.16671218058536408
61,0.16671218058536408
62,0.16671218058536408
63,0.16671218058536408
64,0.16671218058536408
65,0.16671218058536408
66,0.16671218058536408
67,0.16671218058536408
68,0.16671218058536408
69,0.16671218058536408
70,0.16671218058536408
71,0.16671218058536408
72,0.16671218058536408
73,0.16671218058536408
74,0.16671218058536408
75,0.16671218058536408
76,0.16671218058536408
77,0.16671218058536408
78,0.16671218058536408
79,0.16671218058536408
80,0.16671218058536408
81,0.16671218058536408
82,0.16671218058536408
83,0.16671218058536408
84,0.16671218058536408
85,0.16671218058536408
86,0.16671218058536408
87,0.16671218058536408
88,0.16671218058536408
89,0.16671218058536408
90,0.16671218058536408
91,0.16671218058536408
92,0.16671218058536408
93,0.16671218058536408
94,0.16671218058536408
95,0.16671218058536408
96,0.16671218058536408
97,0.16671218058536408
98,0.16671218058536408
99,0.16671218058536408
100,0.16671218058536408
101,0.16671218058536408
102,0.16671218058536408
103,0.16671218058536408
104,0.16671218058536408
105,0.16671218058536408
106,0.16671218058536408
107,0.16671218058536408
108,0.16671218058536408
109,0.16671218058536408
110,0.16671218058536408
111,0.16671218058536408
112,0.16671218058536408
113,0.16671218058536408
114,0.16671218058536408
115,0.16671218058536408
116,0.16671218058536408
117,0.16671218058536408
118,0.16671218058536408
119,0.16671218058536408
120,0.16671218058536408
121,0.16671218058536408
122,0.16671218058536408
123,0.16671218058536408
124,0.16671218058536408
125,0.16671218058536408
126,0.16671218058536408
127,0.16671218058536408
128,0.16671218058536408
129,0.16671218058536408
130,0.16671218058536408
131,0.16671218058536408
132,0.16671218058536408
133,0.16671218058536408
