Index,Reward
0,-6.0672324508090085
1,-7.525792648104239
2,-5.259349729744372
3,-8.645407827658417
4,-6.906835421382646
5,-9.438384933502952
6,-7.445529648904814
7,-12.263359378807706
8,-5.7870066083875695
9,-4.461842883115932
10,-6.8452839411004085
11,-6.402829493354132
12,-9.762584461257045
13,-10.41638076135553
14,-5.421212296727264
15,-8.157420911297754
16,-10.041123046223765
17,-10.576327417214712
18,-7.766055317095769
19,-6.018166102921522
20,-6.916128432550548
21,-4.796534033807708
22,-11.081271587089624
23,-7.859828849030129
24,-7.813822628323678
25,-10.462594645670903
26,-6.492265420132213
27,-7.428454904802788
28,-7.169862441091259
29,-3.097985987459068
30,-8.629993747920164
31,-3.709401317647947
32,-10.247339540648609
33,-3.69942450145954
34,-13.323139028619101
35,-5.189892780361352
36,-10.35962079899289
37,-7.72458821726618
38,-6.1218871963833585
39,-2.6286015314209608
40,-8.821414059181642
41,-5.58713746830637
42,-6.410703529610678
43,-8.971551956412602
44,-9.724450438591434
45,-7.722222108596638
46,-2.5399619287473185
47,-1.0007523002124132
48,0.06164708053624183
49,1.2614677776966563
50,1.2614677776966563
51,1.2614677776966563
52,1.2614677776966563
53,0.2170342918384221
54,0.7223266414506934
55,-3.381935898632179
56,-3.251633456130087
57,-4.89358426868474
58,-4.507356471562827
59,-4.808385694137326
60,-1.462769689715203
61,-3.6886248016997616
62,1.2614677776966563
63,1.2614677776966563
64,1.2614677776966563
65,1.2614677776966563
66,-1.3696982627775933
67,0.1766903950549936
68,-3.7983229983206153
69,-5.648583419639388
70,-5.021948153718755
71,-9.14123823542286
72,-4.860402322580786
73,-9.367757658160025
74,-9.537673232634127
75,-4.807198024916796
76,-9.66322218681044
77,-4.9123325371705455
78,-7.218480303659116
79,-7.392304931680361
80,-6.492179428948296
81,-9.192250295898061
82,-4.800192909036154
83,-6.998824760052893
84,-9.526724812188267
85,-6.578542181098903
86,-9.25911595005312
87,-7.77369914388951
88,-10.650977084441685
89,-10.304327507552541
90,-11.102135958575172
91,-5.916254439096392
92,-10.701789341523325
93,-9.350567885377522
94,-7.882115553250281
95,-2.7745149460876433
96,1.2614677776966563
97,0.17478778350132462
98,1.2614677776966563
99,-0.010553546349207688
100,1.2614677776966563
101,0.7708272910669995
102,1.2614677776966563
103,-0.4294131098411703
104,0.7571932402216356
105,-1.931820003060647
106,0.7165039100543953
107,-1.0506030924783814
108,-2.9823730560511716
109,-1.8649390602001437
110,-1.5900813262514124
111,-5.888981192365841
112,-2.0731681020576276
113,-4.663095383485894
114,-3.0688994422429876
115,-3.142047110207287
116,-6.291564694808589
117,-2.1123511581950716
118,-0.3724507978043438
119,-2.09795326417611
120,-4.956950774553381
121,-3.1228333201342156
122,-4.074348955161778
123,-5.0614165790169325
124,-2.3661047324280684
125,-1.3108319171380114
126,-3.3357665987883083
127,-6.447127366252152
128,-0.3177945966889828
129,0.17086766365869543
130,-0.3229804246845067
131,-2.562768979355877
132,-1.322505041257835
133,-2.9342592165462764
134,-0.8421896923508174
135,-2.9067664646256115
136,-2.822577074618987
137,-4.558267239137196
138,-11.004170088878386
139,-3.280457448223491
140,-4.121402791414732
141,-5.294860483824472
142,-5.668046600633933
143,-1.718801489578353
144,-1.5901799601757969
145,-1.5802368515693115
146,-0.8563366551384515
147,-1.1824620186473118
148,0.7178097575829353
149,-1.3390038216003666
150,0.2170342918384221
151,-0.36734786858897134
152,-1.5984079868852357
153,-1.370601502314762
154,-1.4146901536318994
155,-2.00167872711685
156,-3.118063899407416
157,-0.8832787819526815
158,0.7571932402216356
159,0.7571932402216356
160,-1.1903049283115956
161,-1.1491419202457245
162,1.2614677776966563
163,0.7423448434361704
164,0.7571932402216356
165,0.02593341920110907
166,0.7423448434361704
167,-1.5575484943021962
168,1.2614677776966563
169,-1.0269992598707294
170,-3.2059247620885754
171,-3.718704113392182
172,-2.5285216575183984
173,-1.863714853035815
174,-0.5563675168671722
175,-2.564513786056159
176,-3.6859935594488076
177,-3.7803759629616027
178,-1.378517707332417
179,-3.315716956954679
180,-0.8212256363733319
181,-2.6860620574759846
182,1.2614677776966563
183,-0.28751512956104175
184,0.06627805970333234
185,1.2614677776966563
186,1.2614677776966563
187,1.2614677776966563
188,-0.3055877141525717
189,0.17318544859135612
190,-4.694393912679619
191,-1.0011872508606796
192,-2.62996449554408
193,-3.773043028954371
194,-2.8954817916397695
195,-0.31884721897266516
196,1.2614677776966563
197,1.2614677776966563
198,1.2614677776966563
199,0.25812111683465794
200,0.7708272910669995
201,-0.403421427872446
202,0.25812111683465794
203,1.2614677776966563
204,0.7571932402216356
205,0.04522943018395201
206,-1.5706572799844507
207,-1.500414901235957
208,-1.979792961260419
209,-4.155044165588455
210,-2.6066856652167107
211,-3.690183633955909
212,1.2614677776966563
213,-0.33071833302209414
214,0.06627805970333234
215,0.25812111683465794
216,1.2614677776966563
217,0.7708272910669995
218,1.2614677776966563
219,0.06627805970333234
220,-0.3438868796825407
221,1.2614677776966563
222,-2.0619157403781094
223,0.21256893123005638
224,-4.929660722823055
225,-3.974137419359184
226,-1.8893878126475545
227,-3.0666101714806784
228,-1.101342842159448
229,-2.1941826101114725
230,-1.9819650391928947
231,0.7167571352992529
232,-2.0426210051502713
233,-1.0431332539371505
234,1.2614677776966563
235,1.2614677776966563
236,0.06627805970333234
237,0.7708272910669995
238,1.2614677776966563
239,0.25812111683465794
240,-0.9581172306780465
241,-0.3256059161380487
242,-0.9236285534692398
243,1.2614677776966563
244,1.2614677776966563
245,0.7571932402216356
246,-0.364169657368719
247,1.2614677776966563
248,0.23617276383770847
249,-0.5177246009126121
250,0.2149179133736057
251,0.21505109665202493
252,-0.4138916922704677
253,1.2614677776966563
254,1.2614677776966563
255,1.2614677776966563
256,1.2614677776966563
257,1.2614677776966563
258,1.2614677776966563
259,1.2614677776966563
260,1.2614677776966563
261,1.2614677776966563
262,1.2614677776966563
263,1.2614677776966563
264,1.2614677776966563
265,1.2614677776966563
266,1.2614677776966563
267,1.2614677776966563
268,1.2614677776966563
269,1.2614677776966563
270,1.2614677776966563
271,1.2614677776966563
272,1.2614677776966563
273,1.2614677776966563
274,0.7178097575829353
275,0.7223266414506934
276,-0.32201413580664884
277,1.2614677776966563
278,1.2614677776966563
279,1.2614677776966563
280,1.2614677776966563
281,1.2614677776966563
282,1.2614677776966563
283,1.2614677776966563
284,1.2614677776966563
285,1.2614677776966563
286,1.2614677776966563
287,1.2614677776966563
288,1.2614677776966563
289,0.7708272910669995
290,1.2614677776966563
291,1.2614677776966563
292,1.2614677776966563
293,1.2614677776966563
294,0.7708272910669995
295,1.2614677776966563
296,1.2614677776966563
297,1.2614677776966563
298,1.2614677776966563
299,1.2614677776966563
300,1.2614677776966563
301,1.2614677776966563
302,1.2614677776966563
303,1.2614677776966563
304,1.2614677776966563
305,1.2614677776966563
306,1.2614677776966563
307,1.2614677776966563
308,1.2614677776966563
309,1.2614677776966563
310,1.2614677776966563
311,1.2614677776966563
312,1.2614677776966563
313,1.2614677776966563
314,1.2614677776966563
315,1.2614677776966563
316,1.2614677776966563
317,1.2614677776966563
318,1.2614677776966563
319,1.2614677776966563
320,1.2614677776966563
321,1.2614677776966563
322,1.2614677776966563
323,1.2614677776966563
324,1.2614677776966563
325,1.2614677776966563
326,1.2614677776966563
327,1.2614677776966563
328,1.2614677776966563
329,1.2614677776966563
330,1.2614677776966563
331,1.2614677776966563
332,1.2614677776966563
333,1.2614677776966563
334,1.2614677776966563
335,1.2614677776966563
336,1.2614677776966563
337,1.2614677776966563
338,1.2614677776966563
339,1.2614677776966563
340,1.2614677776966563
341,1.2614677776966563
342,1.2614677776966563
343,1.2614677776966563
344,1.2614677776966563
345,1.2614677776966563
346,1.2614677776966563
347,1.2614677776966563
348,1.2614677776966563
349,1.2614677776966563
350,1.2614677776966563
351,1.2614677776966563
352,1.2614677776966563
353,1.2614677776966563
354,1.2614677776966563
355,1.2614677776966563
356,1.2614677776966563
357,1.2614677776966563
358,1.2614677776966563
359,1.2614677776966563
360,1.2614677776966563
361,1.2614677776966563
362,1.2614677776966563
363,1.2614677776966563
364,1.2614677776966563
365,1.2614677776966563
366,1.2614677776966563
367,1.2614677776966563
368,1.2614677776966563
369,1.2614677776966563
370,1.2614677776966563
371,1.2614677776966563
372,1.2614677776966563
373,1.2614677776966563
374,1.2614677776966563
375,1.2614677776966563
376,1.2614677776966563
377,1.2614677776966563
378,1.2614677776966563
379,1.2614677776966563
380,1.2614677776966563
381,1.2614677776966563
382,1.2614677776966563
383,1.2614677776966563
384,1.2614677776966563
385,1.2614677776966563
386,1.2614677776966563
387,1.2614677776966563
388,1.2614677776966563
389,1.2614677776966563
390,1.2614677776966563
391,1.2614677776966563
392,1.2614677776966563
393,1.2614677776966563
394,1.2614677776966563
395,1.2614677776966563
396,1.2614677776966563
397,1.2614677776966563
398,1.2614677776966563
399,1.2614677776966563
400,1.2614677776966563
401,1.2614677776966563
402,1.2614677776966563
403,1.2614677776966563
404,1.2614677776966563
405,1.2614677776966563
406,1.2614677776966563
407,1.2614677776966563
408,1.2614677776966563
409,1.2614677776966563
410,1.2614677776966563
411,1.2614677776966563
412,1.2614677776966563
413,1.2614677776966563
414,1.2614677776966563
415,1.2614677776966563
416,1.2614677776966563
417,1.2614677776966563
418,1.2614677776966563
419,1.2614677776966563
420,1.2614677776966563
421,1.2614677776966563
422,1.2614677776966563
423,1.2614677776966563
424,1.2614677776966563
425,1.2614677776966563
426,1.2614677776966563
427,1.2614677776966563
428,1.2614677776966563
429,1.2614677776966563
430,1.2614677776966563
431,1.2614677776966563
432,1.2614677776966563
433,1.2614677776966563
434,1.2614677776966563
435,1.2614677776966563
436,1.2614677776966563
437,1.2614677776966563
438,1.2614677776966563
439,1.2614677776966563
440,1.2614677776966563
441,1.2614677776966563
442,1.2614677776966563
443,1.2614677776966563
444,1.2614677776966563
445,1.2614677776966563
446,1.2614677776966563
447,1.2614677776966563
448,1.2614677776966563
449,1.2614677776966563
450,1.2614677776966563
451,1.2614677776966563
452,1.2614677776966563
453,1.2614677776966563
454,1.2614677776966563
455,1.2614677776966563
456,1.2614677776966563
457,1.2614677776966563
458,1.2614677776966563
459,1.2614677776966563
460,1.2614677776966563
461,1.2614677776966563
462,1.2614677776966563
463,1.2614677776966563
464,1.2614677776966563
465,1.2614677776966563
466,1.2614677776966563
467,1.2614677776966563
468,1.2614677776966563
469,1.2614677776966563
470,1.2614677776966563
471,1.2614677776966563
472,1.2614677776966563
473,1.2614677776966563
474,1.2614677776966563
475,1.2614677776966563
476,1.2614677776966563
477,1.2614677776966563
478,1.2614677776966563
479,1.2614677776966563
480,1.2614677776966563
481,1.2614677776966563
482,1.2614677776966563
483,1.2614677776966563
484,1.2614677776966563
485,1.2614677776966563
486,1.2614677776966563
487,1.2614677776966563
488,1.2614677776966563
489,1.2614677776966563
490,1.2614677776966563
491,1.2614677776966563
492,1.2614677776966563
493,1.2614677776966563
494,1.2614677776966563
495,1.2614677776966563
496,1.2614677776966563
497,1.2614677776966563
498,1.2614677776966563
499,1.2614677776966563
500,1.2614677776966563
501,1.2614677776966563
502,1.2614677776966563
503,1.2614677776966563
504,1.2614677776966563
505,1.2614677776966563
506,1.2614677776966563
507,1.2614677776966563
508,1.2614677776966563
509,1.2614677776966563
510,1.2614677776966563
511,1.2614677776966563
512,1.2614677776966563
513,1.2614677776966563
514,1.2614677776966563
515,1.2614677776966563
516,1.2614677776966563
517,1.2614677776966563
518,1.2614677776966563
519,1.2614677776966563
520,1.2614677776966563
521,1.2614677776966563
522,1.2614677776966563
523,1.2614677776966563
524,1.2614677776966563
525,1.2614677776966563
526,1.2614677776966563
527,1.2614677776966563
528,1.2614677776966563
529,1.2614677776966563
530,1.2614677776966563
531,1.2614677776966563
532,1.2614677776966563
533,1.2614677776966563
534,1.2614677776966563
535,1.2614677776966563
536,1.2614677776966563
537,1.2614677776966563
538,1.2614677776966563
539,1.2614677776966563
540,1.2614677776966563
541,1.2614677776966563
542,1.2614677776966563
543,1.2614677776966563
544,1.2614677776966563
545,1.2614677776966563
546,1.2614677776966563
547,1.2614677776966563
548,1.2614677776966563
549,1.2614677776966563
550,1.2614677776966563
551,1.2614677776966563
552,1.2614677776966563
553,1.2614677776966563
554,1.2614677776966563
555,1.2614677776966563
556,1.2614677776966563
557,1.2614677776966563
558,1.2614677776966563
559,1.2614677776966563
560,1.2614677776966563
561,1.2614677776966563
562,1.2614677776966563
563,1.2614677776966563
564,1.2614677776966563
565,1.2614677776966563
566,1.2614677776966563
567,1.2614677776966563
568,1.2614677776966563
569,1.2614677776966563
570,1.2614677776966563
571,1.2614677776966563
572,1.2614677776966563
573,1.2614677776966563
574,1.2614677776966563
575,1.2614677776966563
576,1.2614677776966563
577,1.2614677776966563
578,1.2614677776966563
579,1.2614677776966563
580,1.2614677776966563
581,1.2614677776966563
582,1.2614677776966563
583,1.2614677776966563
584,1.2614677776966563
585,1.2614677776966563
586,1.2614677776966563
587,1.2614677776966563
588,1.2614677776966563
589,1.2614677776966563
590,1.2614677776966563
591,1.2614677776966563
592,1.2614677776966563
593,1.2614677776966563
594,1.2614677776966563
595,1.2614677776966563
596,1.2614677776966563
597,1.2614677776966563
598,1.2614677776966563
599,1.2614677776966563
600,1.2614677776966563
601,1.2614677776966563
602,1.2614677776966563
603,1.2614677776966563
604,1.2614677776966563
605,1.2614677776966563
606,1.2614677776966563
607,1.2614677776966563
608,1.2614677776966563
609,1.2614677776966563
610,1.2614677776966563
611,1.2614677776966563
612,1.2614677776966563
613,1.2614677776966563
614,1.2614677776966563
615,1.2614677776966563
616,1.2614677776966563
617,1.2614677776966563
618,1.2614677776966563
619,1.2614677776966563
620,1.2614677776966563
621,1.2614677776966563
622,1.2614677776966563
623,1.2614677776966563
624,1.2614677776966563
625,1.2614677776966563
626,1.2614677776966563
627,1.2614677776966563
628,1.2614677776966563
629,1.2614677776966563
630,1.2614677776966563
631,1.2614677776966563
632,1.2614677776966563
633,1.2614677776966563
634,1.2614677776966563
635,1.2614677776966563
636,1.2614677776966563
637,1.2614677776966563
638,1.2614677776966563
639,1.2614677776966563
640,1.2614677776966563
641,1.2614677776966563
642,1.2614677776966563
643,1.2614677776966563
644,1.2614677776966563
645,1.2614677776966563
646,1.2614677776966563
647,1.2614677776966563
648,1.2614677776966563
649,1.2614677776966563
650,1.2614677776966563
651,1.2614677776966563
652,1.2614677776966563
653,1.2614677776966563
654,1.2614677776966563
655,1.2614677776966563
656,1.2614677776966563
657,1.2614677776966563
658,1.2614677776966563
659,1.2614677776966563
660,1.2614677776966563
661,1.2614677776966563
662,1.2614677776966563
663,1.2614677776966563
664,1.2614677776966563
665,1.2614677776966563
666,1.2614677776966563
667,1.2614677776966563
668,1.2614677776966563
669,1.2614677776966563
670,1.2614677776966563
671,1.2614677776966563
672,1.2614677776966563
673,1.2614677776966563
674,1.2614677776966563
675,1.2614677776966563
676,1.2614677776966563
677,1.2614677776966563
678,1.2614677776966563
679,1.2614677776966563
680,1.2614677776966563
681,1.2614677776966563
682,1.2614677776966563
683,1.2614677776966563
684,1.2614677776966563
685,1.2614677776966563
686,1.2614677776966563
687,1.2614677776966563
688,1.2614677776966563
689,1.2614677776966563
690,1.2614677776966563
691,1.2614677776966563
692,1.2614677776966563
693,1.2614677776966563
694,1.2614677776966563
695,1.2614677776966563
696,1.2614677776966563
697,1.2614677776966563
698,1.2614677776966563
699,1.2614677776966563
700,1.2614677776966563
701,1.2614677776966563
702,1.2614677776966563
703,1.2614677776966563
704,1.2614677776966563
705,1.2614677776966563
706,1.2614677776966563
707,1.2614677776966563
708,1.2614677776966563
709,1.2614677776966563
710,1.2614677776966563
711,1.2614677776966563
712,1.2614677776966563
713,1.2614677776966563
714,1.2614677776966563
715,1.2614677776966563
716,1.2614677776966563
717,1.2614677776966563
718,1.2614677776966563
719,1.2614677776966563
720,1.2614677776966563
721,1.2614677776966563
722,1.2614677776966563
723,1.2614677776966563
724,1.2614677776966563
725,1.2614677776966563
726,1.2614677776966563
727,1.2614677776966563
728,1.2614677776966563
729,1.2614677776966563
730,1.2614677776966563
731,1.2614677776966563
732,1.2614677776966563
733,1.2614677776966563
734,1.2614677776966563
735,1.2614677776966563
736,1.2614677776966563
737,1.2614677776966563
738,1.2614677776966563
739,1.2614677776966563
740,1.2614677776966563
741,1.2614677776966563
742,1.2614677776966563
743,1.2614677776966563
744,1.2614677776966563
745,1.2614677776966563
746,1.2614677776966563
747,1.2614677776966563
748,1.2614677776966563
749,1.2614677776966563
750,1.2614677776966563
751,1.2614677776966563
752,1.2614677776966563
753,1.2614677776966563
754,1.2614677776966563
755,1.2614677776966563
756,1.2614677776966563
757,1.2614677776966563
758,1.2614677776966563
759,1.2614677776966563
760,1.2614677776966563
761,1.2614677776966563
762,1.2614677776966563
763,1.2614677776966563
764,1.2614677776966563
765,1.2614677776966563
766,1.2614677776966563
767,1.2614677776966563
768,1.2614677776966563
769,1.2614677776966563
770,1.2614677776966563
771,1.2614677776966563
772,1.2614677776966563
773,1.2614677776966563
774,1.2614677776966563
775,1.2614677776966563
776,1.2614677776966563
777,1.2614677776966563
778,1.2614677776966563
779,1.2614677776966563
780,1.2614677776966563
781,1.2614677776966563
782,1.2614677776966563
783,1.2614677776966563
784,1.2614677776966563
785,1.2614677776966563
786,1.2614677776966563
787,1.2614677776966563
788,1.2614677776966563
789,1.2614677776966563
790,1.2614677776966563
791,1.2614677776966563
792,1.2614677776966563
793,1.2614677776966563
794,1.2614677776966563
795,1.2614677776966563
796,1.2614677776966563
797,1.2614677776966563
798,1.2614677776966563
799,1.2614677776966563
800,1.2614677776966563
801,1.2614677776966563
802,1.2614677776966563
803,1.2614677776966563
804,1.2614677776966563
805,1.2614677776966563
806,1.2614677776966563
807,1.2614677776966563
808,1.2614677776966563
809,1.2614677776966563
810,1.2614677776966563
811,1.2614677776966563
812,1.2614677776966563
813,1.2614677776966563
814,1.2614677776966563
815,1.2614677776966563
816,1.2614677776966563
817,1.2614677776966563
818,1.2614677776966563
819,1.2614677776966563
820,1.2614677776966563
821,1.2614677776966563
822,1.2614677776966563
823,1.2614677776966563
824,1.2614677776966563
825,1.2614677776966563
826,1.2614677776966563
827,1.2614677776966563
828,1.2614677776966563
829,1.2614677776966563
830,1.2614677776966563
831,1.2614677776966563
832,1.2614677776966563
833,1.2614677776966563
834,1.2614677776966563
835,1.2614677776966563
836,1.2614677776966563
837,1.2614677776966563
838,1.2614677776966563
839,1.2614677776966563
840,1.2614677776966563
841,1.2614677776966563
842,1.2614677776966563
843,1.2614677776966563
844,1.2614677776966563
845,1.2614677776966563
846,1.2614677776966563
847,1.2614677776966563
848,1.2614677776966563
849,1.2614677776966563
850,1.2614677776966563
851,1.2614677776966563
852,1.2614677776966563
853,1.2614677776966563
854,1.2614677776966563
855,1.2614677776966563
856,1.2614677776966563
857,1.2614677776966563
858,1.2614677776966563
859,1.2614677776966563
860,1.2614677776966563
861,1.2614677776966563
862,1.2614677776966563
863,1.2614677776966563
864,1.2614677776966563
865,1.2614677776966563
866,1.2614677776966563
867,1.2614677776966563
868,1.2614677776966563
869,1.2614677776966563
870,1.2614677776966563
871,1.2614677776966563
872,1.2614677776966563
873,1.2614677776966563
874,1.2614677776966563
875,1.2614677776966563
876,1.2614677776966563
877,1.2614677776966563
878,1.2614677776966563
879,1.2614677776966563
880,1.2614677776966563
881,1.2614677776966563
882,1.2614677776966563
883,1.2614677776966563
884,1.2614677776966563
885,1.2614677776966563
886,1.2614677776966563
887,1.2614677776966563
888,1.2614677776966563
889,1.2614677776966563
890,1.2614677776966563
891,1.2614677776966563
892,1.2614677776966563
893,1.2614677776966563
894,1.2614677776966563
895,1.2614677776966563
896,1.2614677776966563
897,1.2614677776966563
898,1.2614677776966563
899,1.2614677776966563
900,1.2614677776966563
901,1.2614677776966563
902,1.2614677776966563
903,1.2614677776966563
904,1.2614677776966563
905,1.2614677776966563
906,1.2614677776966563
907,1.2614677776966563
908,1.2614677776966563
909,1.2614677776966563
910,1.2614677776966563
911,1.2614677776966563
912,1.2614677776966563
913,1.2614677776966563
914,1.2614677776966563
915,1.2614677776966563
916,1.2614677776966563
917,1.2614677776966563
918,1.2614677776966563
919,1.2614677776966563
920,1.2614677776966563
921,1.2614677776966563
922,1.2614677776966563
923,1.2614677776966563
924,1.2614677776966563
925,1.2614677776966563
926,1.2614677776966563
927,1.2614677776966563
928,1.2614677776966563
929,1.2614677776966563
930,1.2614677776966563
931,1.2614677776966563
932,1.2614677776966563
933,1.2614677776966563
934,1.2614677776966563
935,1.2614677776966563
936,1.2614677776966563
937,1.2614677776966563
938,1.2614677776966563
939,1.2614677776966563
940,1.2614677776966563
941,1.2614677776966563
942,1.2614677776966563
943,1.2614677776966563
944,1.2614677776966563
945,1.2614677776966563
946,1.2614677776966563
947,1.2614677776966563
948,1.2614677776966563
949,1.2614677776966563
950,1.2614677776966563
951,1.2614677776966563
952,1.2614677776966563
953,1.2614677776966563
954,1.2614677776966563
955,1.2614677776966563
956,1.2614677776966563
957,1.2614677776966563
958,1.2614677776966563
959,1.2614677776966563
960,1.2614677776966563
961,1.2614677776966563
962,1.2614677776966563
963,1.2614677776966563
964,1.2614677776966563
965,1.2614677776966563
966,1.2614677776966563
967,1.2614677776966563
968,1.2614677776966563
969,1.2614677776966563
970,1.2614677776966563
971,1.2614677776966563
972,1.2614677776966563
973,1.2614677776966563
974,1.2614677776966563
975,1.2614677776966563
976,1.2614677776966563
977,1.2614677776966563
978,1.2614677776966563
979,1.2614677776966563
980,1.2614677776966563
981,1.2614677776966563
982,1.2614677776966563
983,1.2614677776966563
984,1.2614677776966563
985,1.2614677776966563
986,1.2614677776966563
987,1.2614677776966563
988,1.2614677776966563
989,1.2614677776966563
990,1.2614677776966563
991,1.2614677776966563
992,1.2614677776966563
993,1.2614677776966563
994,1.2614677776966563
995,1.2614677776966563
996,1.2614677776966563
997,1.2614677776966563
998,1.2614677776966563
999,1.2614677776966563
