Index,Average_Reward
0,-0.06501190640249843
1,-1.0757024331486926
2,-0.802580333403745
3,-1.3759521183608947
4,-1.1123178571379704
5,-1.4383706469455992
6,-0.7706768212409177
7,-0.2786015956101758
8,-0.6196270374174379
9,-0.5664315131190139
10,-0.12931039820441823
11,-0.10924027363132222
12,-0.11736934577486648
13,0.03077880237328172
14,-0.3045877163629309
15,-0.2574458693043522
16,-0.0968855440960009
17,-0.2129789947829783
18,-0.23195489251809842
19,-0.021252383996920345
20,-0.020849025846345254
21,0.15615339133638084
22,0.08207931726230679
23,0.19515251411822598
24,0.15615339133638084
25,0.15615339133638084
26,0.15615339133638084
27,0.15615339133638084
28,0.15615339133638084
29,0.15615339133638084
30,0.15615339133638084
31,0.15615339133638084
32,0.11911635429934381
33,0.0017475853343232308
34,0.15615339133638084
35,0.15615339133638084
36,0.15615339133638084
37,0.19541180652191936
38,0.15615339133638084
39,0.23300233624763125
40,0.15615339133638084
41,0.15615339133638084
42,0.15615339133638084
43,0.19481344378370646
44,0.15615339133638084
45,0.15615339133638084
46,0.15615339133638084
47,0.15615339133638084
48,0.15615339133638084
49,0.15615339133638084
50,0.15615339133638084
51,0.15615339133638084
52,0.19457290816863052
53,0.15615339133638084
54,0.15615339133638084
55,0.15615339133638084
56,0.15615339133638084
57,0.15615339133638084
58,0.15615339133638084
59,0.15615339133638084
60,0.15615339133638084
61,0.15615339133638084
62,0.15615339133638084
63,0.15615339133638084
64,0.19541180652191936
65,0.15615339133638084
66,0.15615339133638084
67,0.15615339133638084
68,0.15615339133638084
69,0.1767627339631278
70,0.15615339133638084
71,0.15615339133638084
72,0.15615339133638084
73,0.15615339133638084
74,0.19278871851202883
75,0.15615339133638084
76,0.19434228380030563
77,0.15615339133638084
78,0.15615339133638084
79,0.15615339133638084
80,0.15615339133638084
81,0.15615339133638084
82,0.15615339133638084
83,0.15615339133638084
84,0.15615339133638084
85,0.15615339133638084
86,0.15615339133638084
87,0.15615339133638084
88,0.15615339133638084
89,0.15615339133638084
90,0.15615339133638084
91,0.15615339133638084
92,0.15615339133638084
93,0.15615339133638084
94,0.15615339133638084
95,0.15615339133638084
96,0.15615339133638084
97,0.19193846383048999
98,0.15615339133638084
99,0.15615339133638084
100,0.15615339133638084
101,0.15615339133638084
102,0.15615339133638084
103,0.15615339133638084
104,0.15615339133638084
105,0.15615339133638084
106,0.15615339133638084
107,0.15615339133638084
108,0.15615339133638084
109,0.15615339133638084
110,0.15615339133638084
111,0.15615339133638084
112,0.15615339133638084
113,0.15615339133638084
114,0.15615339133638084
115,0.19457290816863052
116,0.15615339133638084
117,0.15615339133638084
118,0.15615339133638084
119,0.15615339133638084
120,0.15615339133638084
121,0.15615339133638084
122,0.15615339133638084
123,0.15615339133638084
124,0.15615339133638084
125,0.15615339133638084
126,0.15615339133638084
127,0.17586785595766966
128,0.15615339133638084
129,0.15615339133638084
130,0.1767627339631278
131,0.15615339133638084
132,0.15615339133638084
133,0.15615339133638084
134,0.15615339133638084
135,0.15615339133638084
136,0.15615339133638084
137,0.15615339133638084
138,0.15615339133638084
139,0.15615339133638084
140,0.15615339133638084
141,0.15615339133638084
142,0.15615339133638084
143,0.15615339133638084
144,0.19457290816863052
145,0.15615339133638084
146,0.15615339133638084
147,0.15615339133638084
148,0.15615339133638084
149,0.15615339133638084
150,0.15615339133638084
151,0.15615339133638084
152,0.15615339133638084
153,0.15615339133638084
154,0.15615339133638084
155,0.15615339133638084
156,0.15615339133638084
157,0.15615339133638084
158,0.19481344378370646
159,0.15615339133638084
160,0.15615339133638084
161,0.15615339133638084
162,0.15615339133638084
163,0.15615339133638084
164,0.15615339133638084
165,0.15615339133638084
166,0.15615339133638084
167,0.15615339133638084
168,0.15615339133638084
169,0.15615339133638084
170,0.15615339133638084
171,0.15615339133638084
172,0.15615339133638084
173,0.17398729265472035
174,0.19457290816863052
175,0.15615339133638084
176,0.15615339133638084
177,0.15615339133638084
178,0.15615339133638084
179,0.15615339133638084
180,0.19457290816863052
181,0.15615339133638084
182,0.15615339133638084
183,0.15615339133638084
184,0.15615339133638084
185,0.15615339133638084
186,0.1755324070836291
187,0.15615339133638084
188,0.15615339133638084
189,0.15615339133638084
190,0.15615339133638084
191,0.15615339133638084
192,0.15615339133638084
193,0.17398729265472035
194,0.15615339133638084
195,0.15615339133638084
196,0.15615339133638084
197,0.1767627339631278
198,0.15615339133638084
199,0.15615339133638084
200,0.15615339133638084
201,0.21177191187324843
202,0.19481344378370646
203,0.15615339133638084
204,0.15615339133638084
205,0.15615339133638084
206,0.15615339133638084
207,0.15615339133638084
208,0.15615339133638084
209,0.19541180652191936
210,0.15615339133638084
211,0.15615339133638084
212,0.15615339133638084
213,0.15615339133638084
214,0.15615339133638084
215,0.15615339133638084
216,0.15615339133638084
217,0.15615339133638084
218,0.15615339133638084
219,0.15615339133638084
220,0.15615339133638084
221,0.15615339133638084
222,0.15615339133638084
223,0.15615339133638084
224,0.15615339133638084
225,0.15615339133638084
226,0.15615339133638084
227,0.15615339133638084
228,0.15615339133638084
229,0.15615339133638084
230,0.15615339133638084
231,0.15615339133638084
232,0.15615339133638084
233,0.15615339133638084
234,0.15615339133638084
235,0.15615339133638084
236,0.15615339133638084
237,0.1767627339631278
238,0.15615339133638084
239,0.15615339133638084
240,0.15615339133638084
241,0.15615339133638084
242,0.15615339133638084
243,0.15615339133638084
244,0.15615339133638084
245,0.15615339133638084
246,0.15615339133638084
247,0.15615339133638084
248,0.15615339133638084
249,0.15615339133638084
250,0.15615339133638084
251,0.15615339133638084
252,0.15615339133638084
253,0.15615339133638084
254,0.15615339133638084
255,0.19481344378370646
256,0.15615339133638084
257,0.15615339133638084
258,0.15615339133638084
259,0.15615339133638084
260,0.15615339133638084
261,0.15615339133638084
262,0.15615339133638084
263,0.1935634483689307
264,0.15615339133638084
265,0.19515251411822598
266,0.15615339133638084
267,0.15615339133638084
268,0.15615339133638084
269,0.15615339133638084
270,0.15615339133638084
271,0.15615339133638084
272,0.15615339133638084
273,0.15615339133638084
274,0.15615339133638084
275,0.15615339133638084
276,0.15615339133638084
277,0.1757253763934058
278,0.15615339133638084
279,0.1770980917622523
280,0.15615339133638084
281,0.15615339133638084
282,0.15615339133638084
283,0.19515251411822598
284,0.15615339133638084
285,0.15615339133638084
286,0.15615339133638084
287,0.15615339133638084
288,0.15615339133638084
289,0.15615339133638084
290,0.15615339133638084
291,0.15615339133638084
292,0.15615339133638084
293,0.15615339133638084
294,0.15615339133638084
295,0.15615339133638084
296,0.15615339133638084
297,0.15615339133638084
298,0.15615339133638084
299,0.15615339133638084
300,0.15615339133638084
301,0.15615339133638084
302,0.15615339133638084
303,0.15615339133638084
304,0.15615339133638084
305,0.19434228380030563
306,0.15615339133638084
307,0.15615339133638084
308,0.15615339133638084
