(3, 2, {'free_bw': 27.999465920447733, 'delay': 3.4513473510742188, 'loss': 0.0, 'used_bw': 0.0005340795522686388, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 38.999258045172894, 'delay': 3.241896629333496, 'loss': 0.0, 'used_bw': 0.0007419548271037378, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 6, {'free_bw': 20.99935385845662, 'delay': 3.0471086502075195, 'loss': 0.0, 'used_bw': 0.0006461415433826471, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99936997801319, 'delay': 2.6248693466186523, 'loss': 0.0, 'used_bw': 0.0006300219868079153, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 37.999273890443824, 'delay': 1.3982057571411133, 'loss': 0.0, 'used_bw': 0.0007261095561775291, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 31.99946581367453, 'delay': 2.140522003173828, 'loss': 0.0, 'used_bw': 0.0005341863254698122, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.999353858456617, 'delay': 1.9375085830688477, 'loss': 0.0, 'used_bw': 0.0006461415433826471, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 39.99935347069414, 'delay': 3.2929182052612305, 'loss': 0.0, 'used_bw': 0.0006465293058611724, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99946570685863, 'delay': 3.1795501708984375, 'loss': 0.0, 'used_bw': 0.0005342931413717254, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 4.999369852059177, 'delay': 2.0694732666015625, 'loss': 0.0, 'used_bw': 0.0006301479408236707, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(5, 8, {'free_bw': 30.9992736, 'delay': 3.1734704971313477, 'loss': 0.0, 'used_bw': 0.0007264, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999049980007996, 'delay': 3.0428171157836914, 'loss': 0.0, 'used_bw': 0.000950019992003199, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.999353858456617, 'delay': 3.270864486694336, 'loss': 0.0, 'used_bw': 0.0006461415433826471, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 32.999353858456615, 'delay': 3.6901235580444336, 'loss': 0.0, 'used_bw': 0.0006461415433826466, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 14, {'free_bw': 29.9993536, 'delay': 3.691434860229492, 'loss': 0.0, 'used_bw': 0.0006464, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.999369726054789, 'delay': 3.4705400466918945, 'loss': 0.0, 'used_bw': 0.0006302739452109577, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.9992576, 'delay': 3.3075809478759766, 'loss': 0.0, 'used_bw': 0.0007423999999999999, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 25.999465065065063, 'delay': 3.1599998474121094, 'loss': 0.0, 'used_bw': 0.0005349349349349348, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 33.99944982007197, 'delay': 3.3111572265625, 'loss': 0.0, 'used_bw': 0.0005501799280287886, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 33.999241296518605, 'delay': 3.774881362915039, 'loss': 0.0, 'used_bw': 0.0007587034813925569, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(14, 17, {'free_bw': 20.99935372925415, 'delay': 2.8617382049560547, 'loss': 0.0, 'used_bw': 0.0006462707458508297, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(12, 13, {'free_bw': 17.99946570685863, 'delay': 3.18145751953125, 'loss': 0.0, 'used_bw': 0.0005342931413717254, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(16, 18, {'free_bw': 21.99924175164967, 'delay': 3.04257869720459, 'loss': 0.0, 'used_bw': 0.0007582483503299338, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 22.99935385845662, 'delay': 3.5436153411865234, 'loss': 0.0, 'used_bw': 0.0006461415433826471, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(15, 20, {'free_bw': 22.99935385845662, 'delay': 3.9825439453125, 'loss': 0.0, 'used_bw': 0.0006461415433826471, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(18, 20, {'free_bw': 13.9994656, 'delay': 3.4531354904174805, 'loss': 0.0, 'used_bw': 0.0005344, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(17, 19, {'free_bw': 29.99935372925415, 'delay': 2.3801326751708984, 'loss': 0.0, 'used_bw': 0.0006462707458508297, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(20, 21, {'free_bw': 38.99914525810324, 'delay': 3.3909082412719727, 'loss': 0.0, 'used_bw': 0.0008547418967587033, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 19, {'free_bw': 27.99925730292117, 'delay': 1.0513067245483398, 'loss': 0.0, 'used_bw': 0.0007426970788315324, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
