(3, 2, {'free_bw': 27.999712517468556, 'delay': 3.512859344482422, 'loss': 0.0, 'used_bw': 0.0002874825314434043, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 38.9997124600639, 'delay': 2.8276443481445312, 'loss': 0.0, 'used_bw': 0.0002875399361022342, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 6, {'free_bw': 20.999808344979037, 'delay': 3.95357608795166, 'loss': 0.0, 'used_bw': 0.00019165502096226737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99971251746856, 'delay': 3.535747528076172, 'loss': 0.0, 'used_bw': 0.00028748253144340104, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 37.99980834497904, 'delay': 1.950979232788086, 'loss': 0.0, 'used_bw': 0.00019165502096226954, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 31.999808344979037, 'delay': 3.27455997467041, 'loss': 0.0, 'used_bw': 0.00019165502096226954, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.999808306709265, 'delay': 3.7071704864501953, 'loss': 0.0, 'used_bw': 0.00019169329073482282, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 39.99980834497904, 'delay': 3.573179244995117, 'loss': 0.0, 'used_bw': 0.00019165502096226737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99971251746856, 'delay': 3.27908992767334, 'loss': 0.0, 'used_bw': 0.0002874825314434043, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 4.999808344979038, 'delay': 4.3364763259887695, 'loss': 0.0, 'used_bw': 0.00019165502096226954, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(5, 8, {'free_bw': 30.999808344979037, 'delay': 3.7692785263061523, 'loss': 0.0, 'used_bw': 0.00019165502096226737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999808306709266, 'delay': 3.3893585205078125, 'loss': 0.0, 'used_bw': 0.00019169329073482282, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.999808306709266, 'delay': 3.7546157836914062, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 32.99980834497904, 'delay': 3.9833784103393555, 'loss': 0.0, 'used_bw': 0.00019165502096226737, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 14, {'free_bw': 29.999712460063897, 'delay': 3.321528434753418, 'loss': 0.0, 'used_bw': 0.0002875399361022375, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.999712460063898, 'delay': 3.4116506576538086, 'loss': 0.0, 'used_bw': 0.0002875399361022342, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.999712517468556, 'delay': 2.166748046875, 'loss': 0.0, 'used_bw': 0.00028748253144340104, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 25.999808306709266, 'delay': 2.226710319519043, 'loss': 0.0, 'used_bw': 0.00019169329073482282, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 33.9997124600639, 'delay': 2.266049385070801, 'loss': 0.0, 'used_bw': 0.0002875399361022375, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 33.99971251746856, 'delay': 3.1882524490356445, 'loss': 0.0, 'used_bw': 0.0002874825314434043, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(14, 17, {'free_bw': 20.999808306709266, 'delay': 89.00606632232666, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(12, 13, {'free_bw': 17.999712460063897, 'delay': 2.240419387817383, 'loss': 0.0, 'used_bw': 0.0002875399361022375, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(16, 18, {'free_bw': 21.999712460063897, 'delay': 1.4477968215942383, 'loss': 0.0, 'used_bw': 0.0002875399361022342, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 22.999712460063897, 'delay': 3.66365909576416, 'loss': 0.0, 'used_bw': 0.0002875399361022375, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(15, 20, {'free_bw': 22.999712460063897, 'delay': 2.4895668029785156, 'loss': 0.0, 'used_bw': 0.0002875399361022342, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(18, 20, {'free_bw': 13.999808306709266, 'delay': 3.211855888366699, 'loss': 0.0, 'used_bw': 0.00019169329073482282, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(17, 19, {'free_bw': 29.999808306709266, 'delay': 3.250241279602051, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(20, 21, {'free_bw': 38.99980830670926, 'delay': 3.2224655151367188, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 19, {'free_bw': 27.999808344979037, 'delay': 3.170013427734375, 'loss': 0.0, 'used_bw': 0.00019165502096226954, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
