(3, 2, {'free_bw': 26.256367412140587, 'delay': 2.415776252746582, 'loss': 0.0, 'used_bw': 1.7436325878594117, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 35.66697124600641, 'delay': 2.367854118347168, 'loss': 0.0018205857040660064, 'used_bw': 3.3330287539935846, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(2, 6, {'free_bw': 20.99980861244019, 'delay': 2.941012382507324, 'loss': 0.0, 'used_bw': 0.00019138755980861388, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99980842147276, 'delay': 3.4456253051757812, 'loss': 0.0, 'used_bw': 0.00019157852724006874, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 36.22276972238864, 'delay': 68.21084022521973, 'loss': 0.010053236001541186, 'used_bw': 1.7772302776113624, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(1, 5, {'free_bw': 26.923410333133887, 'delay': 2.9660463333129883, 'loss': 0.0, 'used_bw': 5.076589666866115, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.999808536098923, 'delay': 2.484917640686035, 'loss': 0.0, 'used_bw': 0.00019146390107698406, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 38.20398322348714, 'delay': 3.4373998641967773, 'loss': 0.01637497705022156, 'used_bw': 1.7960167765128598, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(4, 13, {'free_bw': 38.999712746858165, 'delay': 2.343416213989258, 'loss': 0.0, 'used_bw': 0.00028725314183123687, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 0, 'delay': 2.396821975708008, 'loss': 0.002336366103198124, 'used_bw': 5.077043721301642, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 40.0})
(5, 8, {'free_bw': 30.999808574277168, 'delay': 4.7637224197387695, 'loss': 0.0, 'used_bw': 0.000191425722831506, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 12.208533333333326, 'delay': 2.537369728088379, 'loss': 0.017335418507087842, 'used_bw': 3.7914666666666736, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 60.0})
(7, 16, {'free_bw': 7.1641748852065525, 'delay': 3.8280487060546875, 'loss': 0.008692541465094432, 'used_bw': 3.835825114793448, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 15, {'free_bw': 27.962138866719815, 'delay': 3.434300422668457, 'loss': 0.0007864449307520695, 'used_bw': 5.037861133280184, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(8, 14, {'free_bw': 26.20999281437125, 'delay': 2.986431121826172, 'loss': 0.02166329273521621, 'used_bw': 3.7900071856287494, 'pkt_err': 0.0, 'pkt_drop': 5, 'distance': 30.0})
(8, 15, {'free_bw': 7.999712861415753, 'delay': 3.4286975860595703, 'loss': 0.0, 'used_bw': 0.000287138584247259, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.99980853609892, 'delay': 1.5943050384521484, 'loss': 0.0, 'used_bw': 0.00019146390107698406, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 22.16493192253944, 'delay': 4.645586013793945, 'loss': 0.00880329378622894, 'used_bw': 3.83506807746056, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 20.0})
(11, 13, {'free_bw': 31.73535687213247, 'delay': 1.7753839492797852, 'loss': 0.0, 'used_bw': 2.264643127867529, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 31.764348864994, 'delay': 2.8769969940185547, 'loss': 0.012023507779452432, 'used_bw': 2.235651135006003, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 50.0})
