(3, 2, {'free_bw': 26.45814727599284, 'delay': 4.993438720703125, 'loss': 0.0, 'used_bw': 1.5418527240071593, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 35.61694991019754, 'delay': 3.6427974700927734, 'loss': 0.0, 'used_bw': 3.3830500898024565, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 6, {'free_bw': 20.99980842147276, 'delay': 3.6687850952148438, 'loss': 0.0, 'used_bw': 0.0001915785272400731, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99971263220914, 'delay': 3.8150548934936523, 'loss': 0.0, 'used_bw': 0.0002873677908601031, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 36.246299740570734, 'delay': 3.17227840423584, 'loss': 0.010827776737394195, 'used_bw': 1.7537002594292672, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(1, 5, {'free_bw': 26.908513270804313, 'delay': 2.2296905517578125, 'loss': 0.0, 'used_bw': 5.091486729195687, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.99971263220914, 'delay': 2.6139020919799805, 'loss': 0.0, 'used_bw': 0.0002873677908601031, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 38.229715426062654, 'delay': 4.1980743408203125, 'loss': 0.0, 'used_bw': 1.7702845739373494, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99980842147276, 'delay': 2.0520687103271484, 'loss': 0.0, 'used_bw': 0.0001915785272400731, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 0, 'delay': 17.548203468322754, 'loss': 0.0016083058779373172, 'used_bw': 5.109434444222627, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 40.0})
(5, 8, {'free_bw': 30.99990421073638, 'delay': 5.055546760559082, 'loss': 0.0, 'used_bw': 9.578926362003655e-05, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 11.980130113749723, 'delay': 2.382993698120117, 'loss': 0.02047528921346014, 'used_bw': 4.019869886250276, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 60.0})
(7, 16, {'free_bw': 6.922273398523222, 'delay': 94.80655193328857, 'loss': 0.0, 'used_bw': 4.077726601476778, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 27.93176132508478, 'delay': 3.036975860595703, 'loss': 0.0008120088579976072, 'used_bw': 5.06823867491522, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(8, 14, {'free_bw': 25.978549590899995, 'delay': 1.8285512924194336, 'loss': 0.030246157186952272, 'used_bw': 4.021450409100006, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 30.0})
(8, 15, {'free_bw': 7.99980842147276, 'delay': 4.199743270874023, 'loss': 0.0, 'used_bw': 0.00019157852724006874, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.99980842147276, 'delay': 7.987499237060547, 'loss': 0.0, 'used_bw': 0.0001915785272400731, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 21.922924765515837, 'delay': 4.989385604858398, 'loss': 0.0, 'used_bw': 4.077075234484162, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 31.735436439832355, 'delay': 3.716588020324707, 'loss': 0.0, 'used_bw': 2.264563560167646, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 31.790233932135724, 'delay': 1.7952919006347656, 'loss': 0.008398121874562597, 'used_bw': 2.2097660678642757, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(14, 17, {'free_bw': 18.811359680638716, 'delay': 2.50244140625, 'loss': 0.005023828843128688, 'used_bw': 2.188640319361282, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(12, 13, {'free_bw': 15.759594573024716, 'delay': 1.7870664596557617, 'loss': 0.0, 'used_bw': 2.240405426975285, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(16, 18, {'free_bw': 21.99971263220914, 'delay': 3.173232078552246, 'loss': 0.0, 'used_bw': 0.0002873677908601031, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 21.48573458391541, 'delay': 4.33194637298584, 'loss': 0.0030798349208482428, 'used_bw': 1.5142654160845894, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 36.06})
(15, 20, {'free_bw': 21.174454599880253, 'delay': 5.536198616027832, 'loss': 0.0, 'used_bw': 1.8255454001197484, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(18, 20, {'free_bw': 13.99971263220914, 'delay': 2.914905548095703, 'loss': 0.0, 'used_bw': 0.0002873677908601097, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(17, 19, {'free_bw': 27.806339652763906, 'delay': 2.7451515197753906, 'loss': 0.008250886970349314, 'used_bw': 2.193660347236095, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 36.06})
(20, 21, {'free_bw': 38.99971263220914, 'delay': 3.134608268737793, 'loss': 0.0, 'used_bw': 0.0002873677908601097, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 19, {'free_bw': 26.48603671189148, 'delay': 3.0672550201416016, 'loss': 0.0, 'used_bw': 1.5139632881085223, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
