(3, 2, {'free_bw': 26.480759624975075, 'delay': 3.193497657775879, 'loss': 0.002315186137754187, 'used_bw': 1.519240375024925, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(3, 1, {'free_bw': 35.89515386150467, 'delay': 4.0740966796875, 'loss': 0.0011833081397078303, 'used_bw': 3.1048461384953305, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(2, 6, {'free_bw': 20.999808497905445, 'delay': 1.8199682235717773, 'loss': 0.0, 'used_bw': 0.0001915020945541579, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99980849790545, 'delay': 2.7234554290771484, 'loss': 0.0, 'used_bw': 0.0001915020945541579, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 36.061250848134094, 'delay': 3.6693811416625977, 'loss': 0.023653916023754842, 'used_bw': 1.9387491518659077, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(1, 5, {'free_bw': 26.99861903811611, 'delay': 0.7941722869873047, 'loss': 0.0, 'used_bw': 5.001380961883888, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.99980842147276, 'delay': 2.4704933166503906, 'loss': 0.0, 'used_bw': 0.00019157852724006874, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 38.053941305649836, 'delay': 2.721428871154785, 'loss': 0.0, 'used_bw': 1.946058694350164, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99980842147276, 'delay': 2.0356178283691406, 'loss': 0.0, 'used_bw': 0.0001915785272400731, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 0, 'delay': 14.13261890411377, 'loss': 0.0010868424285653431, 'used_bw': 5.001618515562592, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 40.0})
(5, 8, {'free_bw': 30.999616766467067, 'delay': 1.6678571701049805, 'loss': 0.0, 'used_bw': 0.00038323353293413245, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999616919393455, 'delay': 3.6722421646118164, 'loss': 0.0, 'used_bw': 0.000383080606544298, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.999808726838015, 'delay': 3.265500068664551, 'loss': 0.0, 'used_bw': 0.00019127316198445886, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 28.054059058260233, 'delay': 3.722548484802246, 'loss': 0.0010977843825307266, 'used_bw': 4.945940941739768, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(8, 14, {'free_bw': 29.999808726838015, 'delay': 3.3806562423706055, 'loss': 0.0, 'used_bw': 0.00019127316198445886, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.99971263220914, 'delay': 3.623485565185547, 'loss': 0.0, 'used_bw': 0.0002873677908601097, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.999712804148384, 'delay': 2.8400421142578125, 'loss': 0.0, 'used_bw': 0.0002871958516154761, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 25.999808726838015, 'delay': 3.1992197036743164, 'loss': 0.0, 'used_bw': 0.00019127316198446317, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 31.468602674116926, 'delay': 3.266572952270508, 'loss': 0.0038652466761367765, 'used_bw': 2.5313973258830735, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(14, 12, {'free_bw': 31.51962300319491, 'delay': 4.07564640045166, 'loss': 0.0, 'used_bw': 2.480376996805093, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(14, 17, {'free_bw': 18.539378842315365, 'delay': 2.99835205078125, 'loss': 0.006565524431211707, 'used_bw': 2.4606211576846353, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(12, 13, {'free_bw': 15.49091693290731, 'delay': 3.0226707458496094, 'loss': 0.0, 'used_bw': 2.5090830670926896, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
