(3, 2, {'free_bw': 26.5364134903213, 'delay': 2.6515722274780273, 'loss': 0.0, 'used_bw': 1.4635865096786997, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 34.79676840215438, 'delay': 4.678130149841309, 'loss': 0.010522010200164564, 'used_bw': 4.203231597845621, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(2, 6, {'free_bw': 20.99980853609892, 'delay': 2.0017623901367188, 'loss': 0.0, 'used_bw': 0.00019146390107698623, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99980849790545, 'delay': 3.125429153442383, 'loss': 0.0, 'used_bw': 0.0001915020945541579, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 37.99980849790545, 'delay': 4.617094993591309, 'loss': 0.0, 'used_bw': 0.00019150209455416007, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 27.835977671451374, 'delay': 3.224492073059082, 'loss': 0.017016602789949375, 'used_bw': 4.1640223285486275, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(1, 9, {'free_bw': 6.999808536098923, 'delay': 3.182649612426758, 'loss': 0.0, 'used_bw': 0.00019146390107698623, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 39.999808536098925, 'delay': 4.192352294921875, 'loss': 0.0, 'used_bw': 0.00019146390107698406, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99971280414839, 'delay': 3.898143768310547, 'loss': 0.0, 'used_bw': 0.0002871958516154761, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 0.8380223285486608, 'delay': 3.717780113220215, 'loss': 0.01693182503267714, 'used_bw': 4.161977671451339, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 40.0})
(5, 8, {'free_bw': 30.99980861244019, 'delay': 60.75465679168701, 'loss': 0.0, 'used_bw': 0.0001913875598086117, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999808497905446, 'delay': 2.39717960357666, 'loss': 0.0, 'used_bw': 0.00019150209455416007, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.999808497905446, 'delay': 3.222942352294922, 'loss': 0.0, 'used_bw': 0.0001915020945541579, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 28.874001196888074, 'delay': 3.66365909576416, 'loss': 0.016988351396326654, 'used_bw': 4.125998803111928, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(8, 14, {'free_bw': 29.999712804148384, 'delay': 1.5288591384887695, 'loss': 0.0, 'used_bw': 0.0002871958516154793, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.999712804148385, 'delay': 3.052830696105957, 'loss': 0.0, 'used_bw': 0.0002871958516154761, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.99980853609892, 'delay': 2.030611038208008, 'loss': 0.0, 'used_bw': 0.00019146390107698406, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 25.999712689545092, 'delay': 1.3025999069213867, 'loss': 0.0, 'used_bw': 0.0002873104549082203, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 33.99971286141575, 'delay': 3.0864477157592773, 'loss': 0.0, 'used_bw': 0.00028713858424725576, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 33.999712746858165, 'delay': 1.5742778778076172, 'loss': 0.0, 'used_bw': 0.0002872531418312401, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(14, 17, {'free_bw': 20.999712804148384, 'delay': 3.960847854614258, 'loss': 0.0, 'used_bw': 0.0002871958516154761, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(12, 13, {'free_bw': 17.99971286141575, 'delay': 3.043532371520996, 'loss': 0.0, 'used_bw': 0.000287138584247259, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(16, 18, {'free_bw': 21.999712689545092, 'delay': 2.3287534713745117, 'loss': 0.0, 'used_bw': 0.0002873104549082203, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 21.593506182688476, 'delay': 3.3445358276367188, 'loss': 0.012664628141129966, 'used_bw': 1.406493817311525, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 36.06})
(15, 20, {'free_bw': 20.276038308060656, 'delay': 3.554105758666992, 'loss': 0.047671672192246856, 'used_bw': 2.723961691939345, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 36.06})
