(3, 2, {'free_bw': 26.542251751050618, 'delay': 3.2393932342529297, 'loss': 0.0, 'used_bw': 1.457748248949382, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 35.85865599359613, 'delay': 4.108548164367676, 'loss': 0.005583053285948957, 'used_bw': 3.141344006403869, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(2, 6, {'free_bw': 20.999808191808192, 'delay': 4.135847091674805, 'loss': 0.0, 'used_bw': 0.000191808191808192, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99971223021583, 'delay': 3.6618709564208984, 'loss': 0.0, 'used_bw': 0.0002877697841726608, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 36.14332867132867, 'delay': 2.0303726196289062, 'loss': 0.1359818966241192, 'used_bw': 1.8566713286713303, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(1, 5, {'free_bw': 27.049050149850146, 'delay': 3.6551952362060547, 'loss': 0.0, 'used_bw': 4.950949850149855, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.999808191808192, 'delay': 2.145051956176758, 'loss': 0.0, 'used_bw': 0.000191808191808192, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 38.126829970029966, 'delay': 4.3441057205200195, 'loss': 0.0, 'used_bw': 1.8731700299700318, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.999808230123854, 'delay': 2.1790266036987305, 'loss': 0.0, 'used_bw': 0.00019176987614862273, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 0.05184735264734819, 'delay': 8.728265762329102, 'loss': 0.0027771569631506125, 'used_bw': 4.948152647352652, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 40.0})
(5, 8, {'free_bw': 30.99971228771229, 'delay': 3.108978271484375, 'loss': 0.0, 'used_bw': 0.00028771228771228794, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999712287712288, 'delay': 2.5883913040161133, 'loss': 0.0, 'used_bw': 0.00028771228771228794, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.999808191808192, 'delay': 4.027366638183594, 'loss': 0.0, 'used_bw': 0.000191808191808192, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 28.118258090291622, 'delay': 3.1789541244506836, 'loss': 0.0, 'used_bw': 4.881741909708378, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 14, {'free_bw': 29.999808191808192, 'delay': 3.5823583602905273, 'loss': 0.0, 'used_bw': 0.000191808191808192, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.9997123451857775, 'delay': 3.5544633865356445, 'loss': 0.0, 'used_bw': 0.00028765481422292756, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.99971228771229, 'delay': 3.1211376190185547, 'loss': 0.0, 'used_bw': 0.00028771228771228794, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 25.999807846277022, 'delay': 3.583192825317383, 'loss': 0.0, 'used_bw': 0.00019215372297837907, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 31.373203355972876, 'delay': 2.567410469055176, 'loss': 0.0, 'used_bw': 2.626796644027123, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 31.419879320679318, 'delay': 3.279447555541992, 'loss': 0.0, 'used_bw': 2.580120679320682, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(14, 17, {'free_bw': 18.437050440352273, 'delay': 3.94439697265625, 'loss': 0.0, 'used_bw': 2.562949559647728, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(12, 13, {'free_bw': 15.396015184815182, 'delay': 3.3566951751708984, 'loss': 0.0, 'used_bw': 2.6039848151848175, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(16, 18, {'free_bw': 21.999808191808192, 'delay': 3.534674644470215, 'loss': 0.0, 'used_bw': 0.00019180819180818762, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 21.588714342788645, 'delay': 3.707766532897949, 'loss': 0.002745174349758131, 'used_bw': 1.4112856572113541, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 36.06})
(15, 20, {'free_bw': 21.341197758206597, 'delay': 4.336237907409668, 'loss': 0.0, 'used_bw': 1.6588022417934034, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(18, 20, {'free_bw': 13.999808230123852, 'delay': 3.362417221069336, 'loss': 0.0, 'used_bw': 0.00019176987614862273, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(17, 19, {'free_bw': 27.437844924060762, 'delay': 3.0988454818725586, 'loss': 0.010144887437862566, 'used_bw': 2.562155075939239, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 36.06})
(20, 21, {'free_bw': 38.99971223021583, 'delay': 52.025675773620605, 'loss': 0.0, 'used_bw': 0.0002877697841726608, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 19, {'free_bw': 26.590705035971197, 'delay': 2.444148063659668, 'loss': 0.0027451767389751777, 'used_bw': 1.4092949640288037, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
