(3, 2, {'free_bw': 25.751086261980824, 'delay': 3.554821014404297, 'loss': 0.0, 'used_bw': 2.2489137380191777, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 36.77920511284202, 'delay': 3.1900405883789062, 'loss': 0.042181572048332235, 'used_bw': 2.2207948871579766, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(2, 6, {'free_bw': 20.999808268424207, 'delay': 3.1533241271972656, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.999808268424204, 'delay': 3.5189390182495117, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 37.99971240263631, 'delay': 3.6776065826416016, 'loss': 0.0, 'used_bw': 0.00028759736369083255, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 29.793137607349713, 'delay': 3.8459300994873047, 'loss': 0.0, 'used_bw': 2.2068623926502875, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.999808268424206, 'delay': 91.94695949554443, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 39.999808268424204, 'delay': 2.7469396591186523, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99971240263631, 'delay': 3.781557083129883, 'loss': 0.0, 'used_bw': 0.00028759736369083255, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 2.792811663670863, 'delay': 3.354310989379883, 'loss': 0.0, 'used_bw': 2.207188336329137, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(5, 8, {'free_bw': 30.99961653684841, 'delay': 2.6493072509765625, 'loss': 0.0, 'used_bw': 0.00038346315158777674, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999712402636309, 'delay': 2.318143844604492, 'loss': 0.0, 'used_bw': 0.00028759736369083255, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.999808268424205, 'delay': 3.5202503204345703, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 30.817001797483524, 'delay': 3.3048391342163086, 'loss': 0.02038769614657057, 'used_bw': 2.1829982025164747, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(8, 14, {'free_bw': 29.99971240263631, 'delay': 3.2465457916259766, 'loss': 0.0, 'used_bw': 0.00028759736369083255, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.999712402636309, 'delay': 3.5064220428466797, 'loss': 0.0, 'used_bw': 0.00028759736369083255, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
