(3, 2, {'free_bw': 26.51465814696487, 'delay': 2.5011301040649414, 'loss': 0.0, 'used_bw': 1.4853418530351323, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 35.85686581469651, 'delay': 2.2106170654296875, 'loss': 0.002603331542181623, 'used_bw': 3.1431341853034906, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 30.0})
(2, 6, {'free_bw': 20.999712918660286, 'delay': 2.9593706130981445, 'loss': 0.0, 'used_bw': 0.00028708133971291433, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99980842147276, 'delay': 2.5386810302734375, 'loss': 0.0, 'used_bw': 0.0001915785272400731, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 36.4492835761325, 'delay': 2.5544166564941406, 'loss': 0.008869065557537492, 'used_bw': 1.5507164238675015, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(1, 5, {'free_bw': 27.357084813410573, 'delay': 3.31723690032959, 'loss': 0.0012041084179219496, 'used_bw': 4.642915186589428, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(1, 9, {'free_bw': 6.999808536098923, 'delay': 1.610398292541504, 'loss': 0.0, 'used_bw': 0.00019146390107698406, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 38.43658054226474, 'delay': 2.6819705963134766, 'loss': 0.0, 'used_bw': 1.563419457735259, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99980857427717, 'delay': 2.019643783569336, 'loss': 0.0, 'used_bw': 0.000191425722831506, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 0.35529317909842817, 'delay': 2.696990966796875, 'loss': 0.0014669130589696918, 'used_bw': 4.644706820901572, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 40.0})
(5, 8, {'free_bw': 30.999808574277168, 'delay': 2.517580986022949, 'loss': 0.0, 'used_bw': 0.000191425722831506, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 12.05074650698602, 'delay': 1.018524169921875, 'loss': 0.006868522127903541, 'used_bw': 3.9492534930139795, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 60.0})
(7, 16, {'free_bw': 7.009456287425142, 'delay': 3.5262107849121094, 'loss': 0.006922681633859368, 'used_bw': 3.990543712574858, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(7, 15, {'free_bw': 28.412033532934228, 'delay': 2.836465835571289, 'loss': 0.0014814739867698894, 'used_bw': 4.587966467065772, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(8, 14, {'free_bw': 26.05054596211365, 'delay': 0.9737014770507812, 'loss': 0.005789311177230113, 'used_bw': 3.9494540378863516, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(8, 15, {'free_bw': 7.999808574277169, 'delay': 2.566814422607422, 'loss': 0.0, 'used_bw': 0.000191425722831506, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.999712804148384, 'delay': 1.9314289093017578, 'loss': 0.0, 'used_bw': 0.0002871958516154761, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 22.009876622080267, 'delay': 2.197265625, 'loss': 0.0, 'used_bw': 3.990123377919733, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 31.996508278475975, 'delay': 2.0548105239868164, 'loss': 0.0, 'used_bw': 2.003491721524024, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 32.04199681020732, 'delay': 1.4716386795043945, 'loss': 0.008723114912500447, 'used_bw': 1.958003189792678, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 50.0})
(14, 17, {'free_bw': 19.05855067837193, 'delay': 4.033446311950684, 'loss': 0.008637773314928232, 'used_bw': 1.9414493216280704, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(12, 13, {'free_bw': 16.023454545454577, 'delay': 4.6634674072265625, 'loss': 0.008803164624821539, 'used_bw': 1.9765454545454246, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 20.0})
(16, 18, {'free_bw': 21.99980853609892, 'delay': 2.192258834838867, 'loss': 0.0, 'used_bw': 0.00019146390107698406, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 21.55177808820594, 'delay': 2.903461456298828, 'loss': 0.0018278506586612763, 'used_bw': 1.4482219117940625, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 36.06})
(15, 20, {'free_bw': 21.382777090401106, 'delay': 3.6832094192504883, 'loss': 0.0, 'used_bw': 1.617222909598893, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(18, 20, {'free_bw': 13.999712804148384, 'delay': 3.2796859741210938, 'loss': 0.0, 'used_bw': 0.0002871958516154761, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(17, 19, {'free_bw': 28.060137931034458, 'delay': 1.734614372253418, 'loss': 0.0, 'used_bw': 1.9398620689655408, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(20, 21, {'free_bw': 38.99980861244019, 'delay': 2.965092658996582, 'loss': 0.0, 'used_bw': 0.00019138755980860952, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 19, {'free_bw': 26.551201116204886, 'delay': 3.415346145629883, 'loss': 0.0, 'used_bw': 1.4487988837951142, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
