(3, 2, {'free_bw': 26.29250929442336, 'delay': 2.145528793334961, 'loss': 0.0, 'used_bw': 1.7074907055766393, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 35.115995205753165, 'delay': 3.312826156616211, 'loss': 0.0016569443577728541, 'used_bw': 3.8840047942468376, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(2, 6, {'free_bw': 20.99971217269638, 'delay': 1.5867948532104492, 'loss': 0.0, 'used_bw': 0.00028782730361782684, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.999808230123854, 'delay': 2.552628517150879, 'loss': 0.0, 'used_bw': 0.00019176987614862273, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 36.79136345461817, 'delay': 2.2885799407958984, 'loss': 0.007925032957066135, 'used_bw': 1.2086365453818313, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(1, 5, {'free_bw': 26.949160774915065, 'delay': 2.421855926513672, 'loss': 0.0, 'used_bw': 5.050839225084934, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.999712918660287, 'delay': 1.0900497436523438, 'loss': 0.0, 'used_bw': 0.00028708133971291433, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 38.77215110933438, 'delay': 1.7446279525756836, 'loss': 0.0, 'used_bw': 1.227848890665618, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.999808268424204, 'delay': 3.6292076110839844, 'loss': 0.0, 'used_bw': 0.00019173157579388617, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 0, 'delay': 3.9430856704711914, 'loss': 0.00207741946850499, 'used_bw': 5.055565147881675, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 40.0})
(5, 8, {'free_bw': 30.999808650588, 'delay': 2.2301673889160156, 'loss': 0.0, 'used_bw': 0.0001913494119992007, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 11.986554514650232, 'delay': 2.383589744567871, 'loss': 0.011070339301695207, 'used_bw': 4.013445485349768, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 60.0})
(7, 16, {'free_bw': 6.952239808153493, 'delay': 2.53903865814209, 'loss': 0.0, 'used_bw': 4.047760191846507, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 28.000682244857263, 'delay': 1.6565322875976562, 'loss': 0.001398896424101045, 'used_bw': 4.999317755142738, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(8, 14, {'free_bw': 25.985425553119438, 'delay': 3.1707286834716797, 'loss': 0.011068400172598322, 'used_bw': 4.014574446880563, 'pkt_err': 0.0, 'pkt_drop': 4, 'distance': 30.0})
(8, 15, {'free_bw': 7.999808650588001, 'delay': 2.002835273742676, 'loss': 0.0, 'used_bw': 0.0001913494119992007, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
