(3, 2, {'free_bw': 25.67750429398842, 'delay': 2.6607513427734375, 'loss': 0.0, 'used_bw': 2.322495706011581, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 36.69366087477532, 'delay': 2.9027462005615234, 'loss': 0.05188918266483169, 'used_bw': 2.306339125224683, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 30.0})
(2, 6, {'free_bw': 20.99961653684841, 'delay': 2.6813745498657227, 'loss': 0.0, 'used_bw': 0.00038346315158777674, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.999808268424204, 'delay': 3.323793411254883, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 37.999808268424204, 'delay': 3.2227039337158203, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 29.70729938086679, 'delay': 3.4122467041015625, 'loss': 0.052219771426403404, 'used_bw': 2.2927006191332113, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(1, 9, {'free_bw': 6.999712402636309, 'delay': 3.0139684677124023, 'loss': 0.0, 'used_bw': 0.00028759736369083255, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 39.999616536848414, 'delay': 2.5817155838012695, 'loss': 0.0, 'used_bw': 0.00038346315158777674, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.999808268424204, 'delay': 82.14402198791504, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 2.709277411623729, 'delay': 1.5233755111694336, 'loss': 0.07834120856233878, 'used_bw': 2.290722588376271, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 40.0})
(5, 8, {'free_bw': 30.999808268424207, 'delay': 3.302335739135742, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999808268424205, 'delay': 2.9114484786987305, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.999808841099163, 'delay': 3.9206743240356445, 'loss': 0.0, 'used_bw': 0.00019115890083632053, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 30.731048532055127, 'delay': 2.82132625579834, 'loss': 0.05294588416566606, 'used_bw': 2.268951467944875, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(8, 14, {'free_bw': 29.999808268424207, 'delay': 2.8638839721679688, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.999808268424206, 'delay': 2.550482749938965, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.999712460063897, 'delay': 2.9397010803222656, 'loss': 0.0, 'used_bw': 0.0002875399361022375, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 25.999713261648747, 'delay': 3.616213798522949, 'loss': 0.0, 'used_bw': 0.0002867383512544776, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 33.999808268424204, 'delay': 3.0095577239990234, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 33.999808268424204, 'delay': 2.0270347595214844, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(14, 17, {'free_bw': 20.999808268424207, 'delay': 3.6630630493164062, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(12, 13, {'free_bw': 17.999808268424207, 'delay': 1.9085407257080078, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(16, 18, {'free_bw': 21.999713204540928, 'delay': 3.2088756561279297, 'loss': 0.0, 'used_bw': 0.00028679545907190046, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 20.728217295785875, 'delay': 2.743363380432129, 'loss': 0.052934943688443245, 'used_bw': 2.271782704214124, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 36.06})
(15, 20, {'free_bw': 22.999808268424207, 'delay': 2.640247344970703, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(18, 20, {'free_bw': 13.999808268424205, 'delay': 1.6120672225952148, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
