(3, 2, {'free_bw': 27.99380954282292, 'delay': 1.904129981994629, 'loss': 0.0, 'used_bw': 0.006190457177081253, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 1, {'free_bw': 38.992814046288906, 'delay': 2.0868778228759766, 'loss': 0.0, 'used_bw': 0.007185953711093375, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 6, {'free_bw': 20.99850628366248, 'delay': 3.0374526977539062, 'loss': 0.0, 'used_bw': 0.0014937163375224442, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.99694051896208, 'delay': 3.2930374145507812, 'loss': 0.0, 'used_bw': 0.0030594810379241484, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 37.999131857171356, 'delay': 2.3682117462158203, 'loss': 0.0, 'used_bw': 0.0008681428286455232, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 31.99465709156194, 'delay': 4.140615463256836, 'loss': 0.0, 'used_bw': 0.005342908438061051, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(1, 9, {'free_bw': 6.99809736632083, 'delay': 2.505779266357422, 'loss': 0.0, 'used_bw': 0.0019026336791699919, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 39.99922760821863, 'delay': 1.9505023956298828, 'loss': 0.0, 'used_bw': 0.0007723917813684412, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.999348892878515, 'delay': 1.5208721160888672, 'loss': 0.0, 'used_bw': 0.0006511071214841405, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 4.996412527428685, 'delay': 4.48298454284668, 'loss': 0.0, 'used_bw': 0.0035874725713145885, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 40.0})
(5, 8, {'free_bw': 30.998602034709755, 'delay': 4.466414451599121, 'loss': 0.0, 'used_bw': 0.0013979652902453607, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999444643925793, 'delay': 2.2166967391967773, 'loss': 0.0, 'used_bw': 0.0005553560742070611, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.998914171656686, 'delay': 2.701282501220703, 'loss': 0.0, 'used_bw': 0.0010858283433133721, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 32.997567438148444, 'delay': 2.3900270462036133, 'loss': 0.0, 'used_bw': 0.0024325618515562645, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 14, {'free_bw': 29.999036106124077, 'delay': 3.2176971435546875, 'loss': 0.0, 'used_bw': 0.000963893875922603, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(8, 15, {'free_bw': 7.99954039497307, 'delay': 2.050638198852539, 'loss': 0.0, 'used_bw': 0.0004596050269299816, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(9, 10, {'free_bw': 27.998885873902633, 'delay': 2.956867218017578, 'loss': 0.0, 'used_bw': 0.0011141260973663207, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(10, 16, {'free_bw': 25.999539936102238, 'delay': 2.980947494506836, 'loss': 0.0, 'used_bw': 0.0004600638977635787, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(11, 13, {'free_bw': 33.997567438148444, 'delay': 3.602147102355957, 'loss': 0.0, 'used_bw': 0.0024325618515562645, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(14, 12, {'free_bw': 33.99881930594336, 'delay': 3.633260726928711, 'loss': 0.0, 'used_bw': 0.001180694056641405, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 50.0})
(14, 17, {'free_bw': 20.999131857171353, 'delay': 3.429889678955078, 'loss': 0.0, 'used_bw': 0.0008681428286455207, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(12, 13, {'free_bw': 17.99819385719984, 'delay': 2.7146339416503906, 'loss': 0.0, 'used_bw': 0.0018061428001595495, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(16, 18, {'free_bw': 21.999131857171353, 'delay': 3.4079551696777344, 'loss': 0.0, 'used_bw': 0.0008681428286455207, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(15, 19, {'free_bw': 22.998602313522138, 'delay': 3.8738250732421875, 'loss': 0.0, 'used_bw': 0.0013976864778619876, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(15, 20, {'free_bw': 22.999227454110137, 'delay': 3.4514665603637695, 'loss': 0.0, 'used_bw': 0.0007725458898643256, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(18, 20, {'free_bw': 13.999539292141572, 'delay': 3.4122467041015625, 'loss': 0.9899356541824781, 'used_bw': 0.00046070785842831387, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 36.06})
(17, 19, {'free_bw': 29.999444754686877, 'delay': 2.8117895126342773, 'loss': 0.0, 'used_bw': 0.0005552453131232553, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 36.06})
(20, 21, {'free_bw': 38.999348892878515, 'delay': 3.2564401626586914, 'loss': 0.0, 'used_bw': 0.0006511071214841405, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(21, 19, {'free_bw': 27.99872331936964, 'delay': 3.07619571685791, 'loss': 0.0, 'used_bw': 0.0012766806303610599, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
