(3, 2, {'free_bw': 26.710052326742563, 'delay': 3.7375688552856445, 'loss': 0.019357620303210726, 'used_bw': 1.2899476732574382, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 42.43})
(3, 1, {'free_bw': 37.74120447284345, 'delay': 3.4728050231933594, 'loss': 0.019029331119011166, 'used_bw': 1.258795527156554, 'pkt_err': 0.0, 'pkt_drop': 1, 'distance': 30.0})
(2, 6, {'free_bw': 20.999808268424207, 'delay': 2.96628475189209, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(2, 11, {'free_bw': 34.999808268424204, 'delay': 3.2510757446289062, 'loss': 0.0, 'used_bw': 0.00019173157579388837, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(1, 4, {'free_bw': 37.99980830670926, 'delay': 3.201007843017578, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 30.75283706070287, 'delay': 2.6851892471313477, 'loss': 0.023905589028818865, 'used_bw': 1.247162939297129, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 42.43})
(1, 9, {'free_bw': 6.999808306709265, 'delay': 1.8428564071655273, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 20.0})
(4, 6, {'free_bw': 39.99969642500499, 'delay': 3.1723976135253906, 'loss': 0.0, 'used_bw': 0.0003035749950069899, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 13, {'free_bw': 38.99971240263631, 'delay': 3.258228302001953, 'loss': 0.0, 'used_bw': 0.00028759736369083255, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 90.0})
(5, 7, {'free_bw': 3.7496321150389464, 'delay': 0.5751848220825195, 'loss': 0.023904345356845377, 'used_bw': 1.2503678849610533, 'pkt_err': 0.0, 'pkt_drop': 2, 'distance': 40.0})
(5, 8, {'free_bw': 30.999808306709266, 'delay': 2.8176307678222656, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 72.11})
(7, 8, {'free_bw': 15.999808306709266, 'delay': 0.13697147369384766, 'loss': 0.0, 'used_bw': 0.000191693290734825, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 60.0})
(7, 16, {'free_bw': 10.99961661341853, 'delay': 0.5314350128173828, 'loss': 0.0, 'used_bw': 0.00038338658146964565, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 15, {'free_bw': 31.761736768524052, 'delay': 0.9829998016357422, 'loss': 0.0, 'used_bw': 1.2382632314759465, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
