Index,Average_Reward
0,-0.36902123878930987
1,-0.3949743686798342
2,0.03273742215500937
3,-0.23831168362060862
4,-0.029184439606627297
5,-0.36271733687309077
6,-0.1534185256824327
7,-0.32171706088980856
8,0.019312504784233433
9,-0.21518079743668214
10,0.08060377824576304
11,-0.6464318408491025
12,-0.1372394521137896
13,-0.2120824584082811
14,-0.06389835461136084
15,-0.1551573417988824
16,-0.23460942109425867
17,-0.1364301097507503
18,-0.04310514819597515
19,-0.21536162783191196
20,-0.13772318987484988
21,-0.4712458432176559
22,-0.18401094405964244
23,-0.46641050066190815
24,-0.1638911020841618
25,-0.2280903310881639
26,-0.07247702604049847
27,-0.35210838952182255
28,-0.6009808935026737
29,-0.4631258338231936
30,-0.34365001528351397
31,0.022681814528214765
32,-0.263126094748045
33,-0.02131774487441462
34,-0.2528913664572523
35,-0.5932879579124465
36,-0.035954068027774025
37,-0.0461259594204004
38,-0.22647447291613446
39,-0.2572245951436347
40,-0.18627780421239684
41,-0.18090731531831306
42,-0.17928305444566972
43,-0.3589781793404182
44,-0.7046534069681691
45,-0.25937196512812616
46,0.13108325777843655
47,0.08872107554426406
48,0.22844638993710642
49,0.27074166555545287
50,0.20202182478415776
51,0.06617216318641345
52,0.14565035310955854
53,0.26711597353506156
54,0.33791416110815825
55,0.2824879255437066
56,0.33986207718548295
57,0.3563828380142219
58,0.319853525127403
59,0.25286481344078465
60,0.3383850173776859
61,0.3424439665303145
62,0.34454488315209436
63,0.33979069608556217
64,0.3445020773855583
65,0.3562162688689303
66,0.3582054128985346
67,0.36822462390970295
68,0.3583242731452479
69,0.35150309759811765
70,0.35478063790314146
71,0.3533749591952652
72,0.37360862956697877
73,0.3732714091962911
74,0.3529455825052797
75,0.3676200706486185
76,0.3672254906024461
77,0.39763136775895874
78,0.3991323614030544
79,0.44378684573131
80,0.4113174908323052
81,0.377736173236975
82,0.38433869489671757
83,0.44154746629737196
84,0.41098079418939815
85,0.39007991706883455
86,0.43182608757898794
87,0.38232216012903036
88,0.4565430095411622
89,0.3952787111325519
90,0.4263027175790815
91,0.4231170782009433
92,0.37430989124974423
93,0.39472344256068775
94,0.36286781268764096
95,0.4225718128705711
96,0.39375846034378337
97,0.39649311102139767
98,0.40948442168360055
99,0.39705398635445627
100,0.3810812452243351
101,0.4127308545003048
102,0.4000574575693682
103,0.39669592892355054
104,0.3954849507991833
105,0.40962336972989494
106,0.4255562074349577
107,0.3862595218689843
108,0.42322295236162355
109,0.39659416268391856
110,0.4322493378108747
111,0.40796267421320787
112,0.3963624609555073
113,0.4391532539013155
114,0.4450819109284174
115,0.3926749230085249
116,0.41430685907724946
117,0.3967308541793064
118,0.3932436666820601
119,0.4429900327705061
120,0.40989829449006066
121,0.45828427649492753
122,0.42822905364759334
123,0.4569692193971249
124,0.4549588949878193
125,0.4717301985200377
126,0.4587767875488894
127,0.4417764289920385
128,0.4587767875488894
129,0.44019791586490653
130,0.4587767875488894
131,0.4587767875488894
132,0.4587767875488894
133,0.4567402567024583
134,0.4567402567024583
135,0.4717301985200377
136,0.43914765247510457
137,0.4717301985200377
138,0.4717301985200377
139,0.41312884243182185
140,0.4281071456984728
141,0.4090431127651238
142,0.44379494979630113
143,0.4277095421310641
144,0.41372369316052665
145,0.37755921827667527
146,0.4115316121789163
147,0.4101813543725896
148,0.441629648686927
149,0.441629648686927
150,0.4717301985200377
151,0.41588017206705474
152,0.44352329737201474
153,0.40930303403461255
154,0.44070619207350803
155,0.44499739755573586
156,0.4717301985200377
157,0.45507557071203725
158,0.4569692193971249
159,0.44019791586490653
160,0.44200548401667095
161,0.4411795049946658
162,0.4549588949878193
163,0.4549588949878193
164,0.4717301985200377
165,0.44019791586490653
166,0.45504288332861303
167,0.4549588949878193
168,0.4717301985200377
169,0.4565374081149513
170,0.42246033728368
171,0.4567402567024583
172,0.45504288332861303
173,0.4717301985200377
174,0.4567402567024583
175,0.4717301985200377
176,0.4717301985200377
177,0.442173630902633
178,0.4717301985200377
179,0.4271403219883007
180,0.4410389766608082
181,0.42274895605972274
182,0.44011552004738924
183,0.4263361300542358
184,0.45507557071203725
185,0.4717301985200377
186,0.45828427649492753
187,0.4439148978563983
188,0.4717301985200377
189,0.4717301985200377
190,0.4717301985200377
191,0.4717301985200377
192,0.4717301985200377
193,0.4717301985200377
194,0.4717301985200377
195,0.4717301985200377
196,0.4569692193971249
197,0.4587767875488894
198,0.4569692193971249
199,0.4717301985200377
200,0.4717301985200377
201,0.4549588949878193
202,0.4569692193971249
203,0.4569692193971249
204,0.44019791586490653
205,0.45504288332861303
206,0.45504288332861303
207,0.4567402567024583
208,0.4398500929235267
209,0.4717301985200377
210,0.4398500929235267
211,0.45504288332861303
212,0.45504288332861303
213,0.4393741024415352
214,0.4585278329535276
215,0.4579508085268842
216,0.45507557071203725
217,0.45507557071203725
218,0.4543404428801909
219,0.45898213877517663
220,0.4453919576641953
221,0.4566488837018425
222,0.4573608198815085
223,0.4253545409244765
224,0.45504288332861303
225,0.4717301985200377
226,0.4717301985200377
227,0.4717301985200377
228,0.4375691393479725
229,0.4549588949878193
230,0.4717301985200377
231,0.4549588949878193
232,0.4549588949878193
233,0.4549588949878193
234,0.4549588949878193
235,0.4565374081149513
236,0.4566488837018425
237,0.45448489868591835
238,0.4573608198815085
239,0.45828427649492753
240,0.4717301985200377
241,0.4717301985200377
242,0.4579508085268842
243,0.45828427649492753
244,0.4597613363027244
245,0.4717301985200377
246,0.4717301985200377
247,0.4565430095411622
248,0.4565374081149513
249,0.4549588949878193
