(3, 1, {'free_bw': 38.999520862447596, 'delay': 2.665877342224121, 'loss': 0.0, 'used_bw': 0.00047913755240566844, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 9, {'free_bw': 34.99942503493711, 'delay': 3.239750862121582, 'loss': 0.0, 'used_bw': 0.0005749650628868021, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 4, {'free_bw': 37.999616383616384, 'delay': 3.072381019592285, 'loss': 0.0, 'used_bw': 0.000383616383616384, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 31.999520383693046, 'delay': 3.3407211303710938, 'loss': 0.0, 'used_bw': 0.0004796163069544346, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(1, 6, {'free_bw': 6.999424690371554, 'delay': 3.2160282135009766, 'loss': 0.0, 'used_bw': 0.0005753096284458616, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 10, {'free_bw': 39.99952047952048, 'delay': 2.0885467529296875, 'loss': 0.0, 'used_bw': 0.00047952047952047995, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 7, {'free_bw': 38.999520862447596, 'delay': 3.5119056701660156, 'loss': 0.0, 'used_bw': 0.00047913755240566844, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 8, {'free_bw': 4.999616383616384, 'delay': 3.2300949096679688, 'loss': 0.0, 'used_bw': 0.000383616383616384, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(5, 9, {'free_bw': 30.999424575424577, 'delay': 3.199338912963867, 'loss': 0.0, 'used_bw': 0.0005754245754245759, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(6, 9, {'free_bw': 15.999424690371555, 'delay': 3.144979476928711, 'loss': 0.0, 'used_bw': 0.0005753096284458681, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(7, 2, {'free_bw': 27.999616689958074, 'delay': 3.48055362701416, 'loss': 0.0, 'used_bw': 0.00038331004192453474, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 10, {'free_bw': 32.99942503493711, 'delay': 3.406405448913574, 'loss': 0.0, 'used_bw': 0.0005749650628868021, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(2, 8, {'free_bw': 20.999616383616384, 'delay': 3.188610076904297, 'loss': 0.0, 'used_bw': 0.000383616383616384, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 10, {'free_bw': 10.999424575424575, 'delay': 3.0902624130249023, 'loss': 0.0, 'used_bw': 0.0005754245754245759, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
