(3, 1, {'free_bw': 38.99942457542458, 'delay': 2.045154571533203, 'loss': 0.0, 'used_bw': 0.0005754245754245743, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 9, {'free_bw': 34.999616383616384, 'delay': 3.4046173095703125, 'loss': 0.0, 'used_bw': 0.00038361638361638284, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 4, {'free_bw': 37.99931268731269, 'delay': 3.1304359436035156, 'loss': 0.0, 'used_bw': 0.000687312687312686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 31.999616383616384, 'delay': 3.204226493835449, 'loss': 0.0, 'used_bw': 0.000383616383616384, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(1, 6, {'free_bw': 6.999616383616384, 'delay': 1.5859603881835938, 'loss': 0.0, 'used_bw': 0.00038361638361638284, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 10, {'free_bw': 39.99942457542458, 'delay': 3.4346580505371094, 'loss': 0.0, 'used_bw': 0.0005754245754245743, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 7, {'free_bw': 38.99942457542458, 'delay': 3.5909414291381836, 'loss': 0.0, 'used_bw': 0.0005754245754245759, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 8, {'free_bw': 4.99952047952048, 'delay': 3.51715087890625, 'loss': 0.0, 'used_bw': 0.0004795204795204786, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(5, 9, {'free_bw': 30.999616383616384, 'delay': 2.5970935821533203, 'loss': 0.0, 'used_bw': 0.00038361638361638284, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(6, 9, {'free_bw': 15.999616383616384, 'delay': 2.872347831726074, 'loss': 0.0, 'used_bw': 0.000383616383616384, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(7, 2, {'free_bw': 27.999424575424577, 'delay': 3.5560131072998047, 'loss': 0.0, 'used_bw': 0.0005754245754245759, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 10, {'free_bw': 32.99952047952048, 'delay': 3.853917121887207, 'loss': 0.0, 'used_bw': 0.0004795204795204786, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(2, 8, {'free_bw': 20.99931268731269, 'delay': 3.4952163696289062, 'loss': 0.0, 'used_bw': 0.000687312687312686, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 10, {'free_bw': 10.999424460431655, 'delay': 3.8067102432250977, 'loss': 0.0, 'used_bw': 0.0005755395683453248, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
