(3, 1, {'free_bw': 38.99940847322142, 'delay': 1.2091398239135742, 'loss': 0.0, 'used_bw': 0.0005915267785771385, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 9, {'free_bw': 34.99950419832067, 'delay': 3.398299217224121, 'loss': 0.0, 'used_bw': 0.0004958016793282685, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 4, {'free_bw': 37.99931254996003, 'delay': 2.3659467697143555, 'loss': 0.0, 'used_bw': 0.0006874500399680259, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 31.999520383693046, 'delay': 2.8821229934692383, 'loss': 0.0, 'used_bw': 0.000479616306954436, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(1, 6, {'free_bw': 6.999616306954437, 'delay': 2.84731388092041, 'loss': 0.0, 'used_bw': 0.00038369304556354935, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 10, {'free_bw': 39.99940823670532, 'delay': 2.4378299713134766, 'loss': 0.0, 'used_bw': 0.0005917632946821269, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 7, {'free_bw': 38.999424460431655, 'delay': 1.7489194869995117, 'loss': 0.0, 'used_bw': 0.0005755395683453232, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 8, {'free_bw': 4.999312549960032, 'delay': 4.046082496643066, 'loss': 0.0, 'used_bw': 0.0006874500399680259, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(5, 9, {'free_bw': 30.999520383693046, 'delay': 3.858327865600586, 'loss': 0.0, 'used_bw': 0.0004796163069544367, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(6, 9, {'free_bw': 15.999504198320672, 'delay': 3.604888916015625, 'loss': 0.0, 'used_bw': 0.0004958016793282685, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(7, 2, {'free_bw': 27.999424460431655, 'delay': 1.347184181213379, 'loss': 0.0, 'used_bw': 0.0005755395683453241, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 10, {'free_bw': 32.99950419832067, 'delay': 2.3823976516723633, 'loss': 0.0, 'used_bw': 0.0004958016793282685, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(2, 8, {'free_bw': 20.999424460431655, 'delay': 2.760648727416992, 'loss': 0.0, 'used_bw': 0.0005755395683453241, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 10, {'free_bw': 10.999408236705317, 'delay': 2.8072595596313477, 'loss': 0.0, 'used_bw': 0.0005917632946821269, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
