(3, 1, {'free_bw': 36.95376498800955, 'delay': 3.637075424194336, 'loss': 0.0, 'used_bw': 2.046235011990446, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 9, {'free_bw': 34.99961630695444, 'delay': 2.40933895111084, 'loss': 0.0, 'used_bw': 0.00038369304556354767, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 4, {'free_bw': 37.999424460431655, 'delay': 3.1147003173828125, 'loss': 0.0, 'used_bw': 0.0005755395683453216, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 29.927368378972634, 'delay': 3.769397735595703, 'loss': 0.0, 'used_bw': 2.072631621027366, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(1, 6, {'free_bw': 6.999616306954437, 'delay': 2.825140953063965, 'loss': 0.0, 'used_bw': 0.00038369304556354767, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 10, {'free_bw': 39.999616383616384, 'delay': 3.063678741455078, 'loss': 0.0, 'used_bw': 0.000383616383616384, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 7, {'free_bw': 36.918010793523855, 'delay': 3.719449043273926, 'loss': 0.006965581622691589, 'used_bw': 2.081989206476144, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 67.08})
(5, 8, {'free_bw': 4.999424460431655, 'delay': 3.236055374145508, 'loss': 0.0, 'used_bw': 0.0005755395683453216, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(5, 9, {'free_bw': 30.999712230215827, 'delay': 2.126932144165039, 'loss': 0.0, 'used_bw': 0.0002877697841726673, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(6, 9, {'free_bw': 15.999504396482815, 'delay': 3.119349479675293, 'loss': 0.0, 'used_bw': 0.0004956035171862491, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(7, 2, {'free_bw': 25.890244604316557, 'delay': 2.01416015625, 'loss': 0.0068969425498351935, 'used_bw': 2.109755395683445, 'pkt_err': 0.0, 'pkt_drop': 3, 'distance': 30.0})
(7, 10, {'free_bw': 32.99952047952048, 'delay': 2.9355287551879883, 'loss': 0.0, 'used_bw': 0.00047952047952047995, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(2, 8, {'free_bw': 20.999424575424577, 'delay': 3.5834312438964844, 'loss': 0.0, 'used_bw': 0.0005754245754245759, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 10, {'free_bw': 10.999312549960033, 'delay': 3.2258033752441406, 'loss': 0.0, 'used_bw': 0.0006874500399680229, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
