(3, 1, {'free_bw': 38.999520862447596, 'delay': 2.323031425476074, 'loss': 0.0, 'used_bw': 0.00047913755240566844, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(3, 9, {'free_bw': 34.99942503493711, 'delay': 3.0510425567626953, 'loss': 0.0, 'used_bw': 0.0005749650628868021, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 4, {'free_bw': 37.99961623026184, 'delay': 3.5037994384765625, 'loss': 0.0, 'used_bw': 0.00038376973815710684, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(1, 5, {'free_bw': 31.999424460431655, 'delay': 3.168940544128418, 'loss': 0.0, 'used_bw': 0.0005755395683453248, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(1, 6, {'free_bw': 6.9994243453927645, 'delay': 3.2041072845458984, 'loss': 0.0, 'used_bw': 0.0005756546072356569, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(4, 10, {'free_bw': 39.99942434539276, 'delay': 2.565741539001465, 'loss': 0.0, 'used_bw': 0.0005756546072356569, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 7, {'free_bw': 38.999616689958074, 'delay': 3.166079521179199, 'loss': 0.0, 'used_bw': 0.00038331004192453474, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 67.08})
(5, 8, {'free_bw': 4.999520287827304, 'delay': 3.09145450592041, 'loss': 0.0, 'used_bw': 0.0004797121726963835, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(5, 9, {'free_bw': 30.999520383693046, 'delay': 3.128170967102051, 'loss': 0.0, 'used_bw': 0.00047961630695443733, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 94.87})
(6, 9, {'free_bw': 15.999424345392764, 'delay': 2.2591352462768555, 'loss': 0.0, 'used_bw': 0.0005756546072356569, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(7, 2, {'free_bw': 27.999616689958074, 'delay': 3.2334327697753906, 'loss': 0.0, 'used_bw': 0.00038331004192453474, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
(7, 10, {'free_bw': 32.999520862447596, 'delay': 2.190232276916504, 'loss': 0.0, 'used_bw': 0.0004791375524056711, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(2, 8, {'free_bw': 20.999616230261843, 'delay': 3.0416250228881836, 'loss': 0.0, 'used_bw': 0.00038376973815710467, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 42.43})
(8, 10, {'free_bw': 10.999520287827304, 'delay': 2.8328895568847656, 'loss': 0.0, 'used_bw': 0.0004797121726963835, 'pkt_err': 0.0, 'pkt_drop': 0, 'distance': 30.0})
